Study Name	Tungsten_Calibration
Sample Name	2022-01-04
Run Name	spot0
Operator	Angus
Date	1/4/2022
Time	09:20
Sign	FIX
Grating Spacing	06.40um
Channel	3
Number Traces	10000
Files in Batch	1
Batch Number	1
dt	50.000001E-12
time stamp (ms)	09:20:46
	
Time	Amplitude
2.455000E-8	3.425752E-5
2.460000E-8	-4.659239E-4
2.465000E-8	-8.718931E-4
2.470000E-8	-1.193928E-3
2.475000E-8	-1.332677E-3
2.480000E-8	-1.308695E-3
2.485000E-8	-1.127123E-3
2.490000E-8	-8.068010E-4
2.495000E-8	-3.134713E-4
2.500000E-8	3.288849E-4
2.505000E-8	1.075731E-3
2.510000E-8	1.877392E-3
2.515000E-8	2.723589E-3
2.520000E-8	3.562935E-3
2.525000E-8	4.403993E-3
2.530000E-8	5.255329E-3
2.535000E-8	6.072406E-3
2.540000E-8	6.810688E-3
2.545000E-8	7.495868E-3
2.550000E-8	8.126234E-3
2.555000E-8	8.682942E-3
2.560000E-8	9.191688E-3
2.565000E-8	9.659324E-3
2.570000E-8	1.010469E-2
2.575000E-8	1.052265E-2
2.580000E-8	1.085668E-2
2.585000E-8	1.111876E-2
2.590000E-8	1.130033E-2
2.595000E-8	1.137227E-2
2.600000E-8	1.139112E-2
2.605000E-8	1.128149E-2
2.610000E-8	1.109478E-2
2.615000E-8	1.073163E-2
2.620000E-8	1.024173E-2
2.625000E-8	9.626778E-3
2.630000E-8	8.893635E-3
2.635000E-8	8.074845E-3
2.640000E-8	7.216657E-3
2.645000E-8	6.315645E-3
2.650000E-8	5.394078E-3
2.655000E-8	4.498205E-3
2.660000E-8	3.655434E-3
2.665000E-8	2.903449E-3
2.670000E-8	2.187436E-3
2.675000E-8	1.505682E-3
2.680000E-8	8.718901E-4
2.685000E-8	2.466633E-4
2.690000E-8	-2.894900E-4
2.695000E-8	-8.256434E-4
2.700000E-8	-1.260733E-3
2.705000E-8	-1.601610E-3
2.710000E-8	-1.820867E-3
2.715000E-8	-1.992162E-3
2.720000E-8	-2.046977E-3
2.725000E-8	-1.954477E-3
2.730000E-8	-1.762627E-3
2.735000E-8	-1.473139E-3
2.740000E-8	-1.048327E-3
2.745000E-8	-4.881922E-4
2.750000E-8	1.661547E-4
2.755000E-8	8.701771E-4
2.760000E-8	1.625588E-3
2.765000E-8	2.406693E-3
2.770000E-8	3.194650E-3
2.775000E-8	3.979181E-3
2.780000E-8	4.727741E-3
2.785000E-8	5.472874E-3
2.790000E-8	6.224859E-3
2.795000E-8	6.927169E-3
2.800000E-8	7.560960E-3
2.805000E-8	8.129659E-3
2.810000E-8	8.629841E-3
2.815000E-8	9.023819E-3
2.820000E-8	9.294465E-3
2.825000E-8	9.506871E-3
2.830000E-8	9.642194E-3
2.835000E-8	9.695296E-3
2.840000E-8	9.643907E-3
2.845000E-8	9.467473E-3
2.850000E-8	9.213957E-3
2.855000E-8	8.861089E-3
2.860000E-8	8.414009E-3
2.865000E-8	7.869291E-3
2.870000E-8	7.262907E-3
2.875000E-8	6.653097E-3
2.880000E-8	5.952500E-3
2.885000E-8	5.222783E-3
2.890000E-8	4.503344E-3
2.895000E-8	3.785618E-3
2.900000E-8	3.086735E-3
2.905000E-8	2.406693E-3
2.910000E-8	1.781467E-3
2.915000E-8	1.173369E-3
2.920000E-8	6.046699E-4
2.925000E-8	4.110932E-5
2.930000E-8	-5.053217E-4
2.935000E-8	-9.883737E-4
2.940000E-8	-1.426889E-3
2.945000E-8	-1.760914E-3
2.950000E-8	-2.072671E-3
2.955000E-8	-2.293642E-3
2.960000E-8	-2.404983E-3
2.965000E-8	-2.425539E-3
2.970000E-8	-2.309058E-3
2.975000E-8	-2.101791E-3
2.980000E-8	-1.742072E-3
2.985000E-8	-1.313834E-3
2.990000E-8	-8.102269E-4
2.995000E-8	-2.278238E-4
3.000000E-8	3.751346E-4
3.005000E-8	1.060315E-3
3.010000E-8	1.762624E-3
3.015000E-8	2.504331E-3
3.020000E-8	3.225483E-3
3.025000E-8	3.920941E-3
3.030000E-8	4.547881E-3
3.035000E-8	5.130284E-3
3.040000E-8	5.669863E-3
3.045000E-8	6.182035E-3
3.050000E-8	6.668513E-3
3.055000E-8	7.079621E-3
3.060000E-8	7.432489E-3
3.065000E-8	7.686005E-3
3.070000E-8	7.867578E-3
3.075000E-8	7.990911E-3
3.080000E-8	8.023457E-3
3.085000E-8	8.006327E-3
3.090000E-8	7.930957E-3
3.095000E-8	7.764801E-3
3.100000E-8	7.535266E-3
3.105000E-8	7.214944E-3
3.110000E-8	6.820966E-3
3.115000E-8	6.363608E-3
3.120000E-8	5.810325E-3
3.125000E-8	5.227922E-3
3.130000E-8	4.623251E-3
3.135000E-8	4.018579E-3
3.140000E-8	3.355668E-3
3.145000E-8	2.716737E-3
3.150000E-8	2.076094E-3
3.155000E-8	1.401192E-3
3.160000E-8	7.965203E-4
3.165000E-8	2.329597E-4
3.170000E-8	-3.237490E-4
3.175000E-8	-8.633283E-4
3.180000E-8	-1.329251E-3
3.185000E-8	-1.723229E-3
3.190000E-8	-1.969894E-3
3.195000E-8	-2.115495E-3
3.200000E-8	-2.192578E-3
3.205000E-8	-2.172022E-3
3.210000E-8	-2.057254E-3
3.215000E-8	-1.822580E-3
3.220000E-8	-1.481703E-3
3.225000E-8	-1.043188E-3
3.230000E-8	-5.104606E-4
3.235000E-8	5.309997E-5
3.240000E-8	6.440677E-4
3.245000E-8	1.288137E-3
3.250000E-8	1.949336E-3
3.255000E-8	2.631090E-3
3.260000E-8	3.333399E-3
3.265000E-8	4.027144E-3
3.270000E-8	4.683204E-3
3.275000E-8	5.315283E-3
3.280000E-8	5.907963E-3
3.285000E-8	6.425274E-3
3.290000E-8	6.846660E-3
3.295000E-8	7.199528E-3
3.300000E-8	7.451331E-3
3.305000E-8	7.600358E-3
3.310000E-8	7.634617E-3
3.315000E-8	7.619200E-3
3.320000E-8	7.567812E-3
3.325000E-8	7.449618E-3
3.330000E-8	7.280036E-3
3.335000E-8	7.035084E-3
3.340000E-8	6.803836E-3
3.345000E-8	6.495505E-3
3.350000E-8	6.123795E-3
3.355000E-8	5.680141E-3
3.360000E-8	5.178247E-3
3.365000E-8	4.611260E-3
3.370000E-8	3.931219E-3
3.375000E-8	3.184373E-3
3.380000E-8	2.427249E-3
3.385000E-8	1.661560E-3
3.390000E-8	8.821678E-4
3.395000E-8	9.592372E-5
3.400000E-8	-6.612002E-4
3.405000E-8	-1.300131E-3
3.410000E-8	-1.868830E-3
3.415000E-8	-2.303919E-3
3.420000E-8	-2.639658E-3
3.425000E-8	-2.846924E-3
3.430000E-8	-2.927433E-3
3.435000E-8	-2.905165E-3
3.440000E-8	-2.733870E-3
3.445000E-8	-2.480353E-3
3.450000E-8	-2.154893E-3
3.455000E-8	-1.767766E-3
3.460000E-8	-1.401195E-3
3.465000E-8	-9.729571E-4
3.470000E-8	-5.190253E-4
3.475000E-8	-7.023244E-5
3.480000E-8	3.836993E-4
3.485000E-8	8.958714E-4
3.490000E-8	1.378923E-3
3.495000E-8	1.925354E-3
3.500000E-8	2.449517E-3
3.505000E-8	2.982245E-3
3.510000E-8	3.552657E-3
3.515000E-8	4.109366E-3
3.520000E-8	4.683204E-3
3.525000E-8	5.226209E-3
3.530000E-8	5.734955E-3
3.535000E-8	6.219720E-3
3.540000E-8	6.665087E-3
3.545000E-8	7.107028E-3
3.550000E-8	7.482164E-3
3.555000E-8	7.751098E-3
3.560000E-8	7.946374E-3
3.565000E-8	8.052577E-3
3.570000E-8	7.977207E-3
3.575000E-8	7.781931E-3
3.580000E-8	7.523275E-3
3.585000E-8	7.151565E-3
3.590000E-8	6.671939E-3
3.595000E-8	6.158054E-3
3.600000E-8	5.573938E-3
3.605000E-8	4.965841E-3
3.610000E-8	4.361169E-3
3.615000E-8	3.771915E-3
3.620000E-8	3.132984E-3
3.625000E-8	2.542016E-3
3.630000E-8	1.981882E-3
3.635000E-8	1.416608E-3
3.640000E-8	9.061491E-4
3.645000E-8	4.145324E-4
3.650000E-8	-2.740868E-5
3.655000E-8	-4.607850E-4
3.660000E-8	-8.616154E-4
3.665000E-8	-1.200779E-3
3.670000E-8	-1.433741E-3
3.675000E-8	-1.632443E-3
3.680000E-8	-1.714664E-3
3.685000E-8	-1.695822E-3
3.690000E-8	-1.567351E-3
3.695000E-8	-1.365223E-3
3.700000E-8	-1.089438E-3
3.705000E-8	-7.656902E-4
3.710000E-8	-4.042577E-4
3.715000E-8	-5.310294E-5
3.720000E-8	3.186072E-4
3.725000E-8	7.177246E-4
3.730000E-8	1.104851E-3
3.735000E-8	1.533089E-3
3.740000E-8	2.014428E-3
3.745000E-8	2.523174E-3
3.750000E-8	3.030207E-3
3.755000E-8	3.554370E-3
3.760000E-8	4.080246E-3
3.765000E-8	4.624964E-3
3.770000E-8	5.162830E-3
3.775000E-8	5.704122E-3
3.780000E-8	6.180322E-3
3.785000E-8	6.582866E-3
3.790000E-8	6.891197E-3
3.795000E-8	7.129297E-3
3.800000E-8	7.249203E-3
3.805000E-8	7.273184E-3
3.810000E-8	7.180685E-3
3.815000E-8	6.980270E-3
3.820000E-8	6.678791E-3
3.825000E-8	6.334488E-3
3.830000E-8	5.949074E-3
3.835000E-8	5.486578E-3
3.840000E-8	4.962415E-3
3.845000E-8	4.397141E-3
3.850000E-8	3.826729E-3
3.855000E-8	3.304279E-3
3.860000E-8	2.759561E-3
