grating_mod grating_value[um] SAW_freq[Hz] SAW_freq_error[Hz] A[Wm^-2] A_err[Wm^-2] alpha[m^2s^-1] alpha_err[m2s-1] beta[s^0.5] beta_err[s^0.5] B[Wm^-2] B_err[Wm^-2] theta theta_err tau[s] tau_err[s] C[Wm^-2] C_err[Wm^-2]
1 6.407 5.5034901e+08 4918.8235 0.021065237 0.0013274742 2.7324463e-05 5.3056669e-07 9.8201303e-06 2.9738356e-06 0.0080996279 8.3973269e-05 -1.7393994 0.006535673 2.3007335e-08 2.6826973e-10 0.00015006328 1.2909722e-05
1.01 6.47107 5.5034902e+08 4918.8247 0.021065552 0.0013274726 2.7873809e-05 5.4122125e-07 9.8208309e-06 2.9737445e-06 0.0080996263 8.3973269e-05 -1.7394007 0.0065356739 2.3007336e-08 2.682698e-10 0.00015006525 1.2909733e-05
1.02 6.53514 5.5034903e+08 4918.8259 0.021065857 0.001327471 2.8428622e-05 5.5198182e-07 9.8215095e-06 2.9736562e-06 0.0080996248 8.3973268e-05 -1.739402 0.0065356748 2.3007337e-08 2.6826986e-10 0.00015006715 1.2909744e-05
1.03 6.59921 5.5034904e+08 4918.8272 0.02106615 0.0013274693 2.8988899e-05 5.6284839e-07 9.8221622e-06 2.973571e-06 0.0080996235 8.3973267e-05 -1.7394035 0.0065356761 2.3007338e-08 2.6826991e-10 0.00015006898 1.2909755e-05
1.04 6.66328 5.5034905e+08 4918.8286 0.021066429 0.0013274675 2.955464e-05 5.7382098e-07 9.8227823e-06 2.9734896e-06 0.008099622 8.3973261e-05 -1.739405 0.006535677 2.3007339e-08 2.6826996e-10 0.00015007071 1.2909767e-05
1.05 6.72735 5.5034906e+08 4918.8298 0.02106671 0.001327466 3.0125851e-05 5.8489959e-07 9.8234076e-06 2.9734083e-06 0.0080996208 8.3973261e-05 -1.7394062 0.0065356776 2.300734e-08 2.6827e-10 0.00015007247 1.2909776e-05
1.06 6.79142 5.5034907e+08 4918.8307 0.021066977 0.0013274645 3.0702526e-05 5.9608424e-07 9.8240015e-06 2.9733308e-06 0.0080996194 8.3973261e-05 -1.7394073 0.0065356784 2.3007341e-08 2.6827007e-10 0.00015007413 1.2909787e-05
1.07 6.85549 5.5034901e+08 4918.8232 0.021067347 0.0013274681 3.1284719e-05 6.0737562e-07 9.8248224e-06 2.9732344e-06 0.008099615 8.3973355e-05 -1.739399 0.0065356904 2.3007349e-08 2.6827065e-10 0.00015007653 1.2909797e-05
1.08 6.91956 5.5034901e+08 4918.8232 0.021067612 0.0013274672 3.1872332e-05 6.1877239e-07 9.8254107e-06 2.9731588e-06 0.0080996137 8.3973368e-05 -1.7393989 0.0065356932 2.300735e-08 2.6827075e-10 0.00015007819 1.2909807e-05
1.09 6.98363 5.5034901e+08 4918.8232 0.021067899 0.0013274672 3.2465427e-05 6.3027512e-07 9.8260492e-06 2.9730783e-06 0.008099612 8.3973379e-05 -1.739399 0.0065356951 2.3007352e-08 2.6827086e-10 0.00015008001 1.2909812e-05
1.1 7.0477 5.5034901e+08 4918.8233 0.021068424 0.0013274741 3.3064106e-05 6.4188346e-07 9.8272111e-06 2.9729437e-06 0.0080996089 8.39734e-05 -1.739399 0.0065356993 2.3007356e-08 2.6827108e-10 0.00015008343 1.2909774e-05
