grating_mod grating_value[um] SAW_freq[Hz] SAW_freq_error[Hz] A[Wm^-2] A_err[Wm^-2] alpha[m^2s^-1] alpha_err[m2s-1] beta[s^0.5] beta_err[s^0.5] B[Wm^-2] B_err[Wm^-2] theta theta_err tau[s] tau_err[s] C[Wm^-2] C_err[Wm^-2]
1 6.407 5.5031031e+08 3293.5209 0.022118466 0.0012787577 2.6939709e-05 4.804669e-07 6.3942935e-06 2.9150759e-06 0.0097932106 8.3976052e-05 -0.90864567 0.0054149816 2.3247904e-08 2.2698349e-10 0.00015046322 1.3385756e-05
1.01 6.47107 5.5031032e+08 3293.5185 0.022118477 0.0012787478 2.7481196e-05 4.9011585e-07 6.3943233e-06 2.9150548e-06 0.00979321 8.3976026e-05 -0.90864721 0.0054149803 2.3247906e-08 2.2698346e-10 0.00015046303 1.3385823e-05
1.02 6.53514 5.5031034e+08 3293.5159 0.022118488 0.0012787382 2.8028072e-05 4.998608e-07 6.3943532e-06 2.9150343e-06 0.0097932093 8.3976e-05 -0.9086488 0.0054149789 2.3247909e-08 2.2698344e-10 0.00015046284 1.3385889e-05
1.03 6.59921 5.5031035e+08 3293.5133 0.0221185 0.0012787288 2.8580335e-05 5.0970175e-07 6.394383e-06 2.9150142e-06 0.0097932086 8.3975973e-05 -0.90865045 0.0054149775 2.3247912e-08 2.2698342e-10 0.00015046266 1.3385952e-05
1.04 6.66328 5.5031036e+08 3293.5105 0.022118512 0.0012787197 2.9137987e-05 5.196387e-07 6.3944136e-06 2.9149945e-06 0.0097932078 8.3975945e-05 -0.90865215 0.0054149761 2.3247915e-08 2.2698339e-10 0.00015046249 1.3386014e-05
1.05 6.72735 5.5031038e+08 3293.5077 0.022118523 0.0012787109 2.9701027e-05 5.2967165e-07 6.3944441e-06 2.9149753e-06 0.0097932071 8.3975917e-05 -0.9086539 0.0054149746 2.3247918e-08 2.2698337e-10 0.00015046233 1.3386073e-05
1.06 6.79142 5.5031039e+08 3293.5049 0.022118535 0.0012787023 3.0269454e-05 5.3980061e-07 6.3944742e-06 2.9149565e-06 0.0097932063 8.3975887e-05 -0.90865569 0.0054149731 2.3247921e-08 2.2698334e-10 0.00015046217 1.3386131e-05
1.07 6.85549 5.5031041e+08 3293.502 0.022118547 0.0012786939 3.084327e-05 5.5002557e-07 6.394505e-06 2.9149381e-06 0.0097932055 8.3975858e-05 -0.90865749 0.0054149716 2.3247924e-08 2.2698332e-10 0.00015046202 1.3386186e-05
1.08 6.91956 5.5031042e+08 3293.4991 0.022118559 0.0012786858 3.1422475e-05 5.6034654e-07 6.3945362e-06 2.91492e-06 0.0097932048 8.3975829e-05 -0.90865931 0.0054149701 2.3247927e-08 2.2698329e-10 0.00015046188 1.338624e-05
1.09 6.98363 5.5031043e+08 3293.4962 0.02211857 0.0012786779 3.2007067e-05 5.7076351e-07 6.3945657e-06 2.9149025e-06 0.009793204 8.39758e-05 -0.9086611 0.0054149686 2.324793e-08 2.2698326e-10 0.00015046174 1.3386293e-05
1.1 7.0477 5.5031045e+08 3293.4934 0.022118581 0.0012786702 3.2597047e-05 5.8127649e-07 6.3945956e-06 2.9148854e-06 0.0097932033 8.3975771e-05 -0.90866287 0.0054149671 2.3247933e-08 2.2698324e-10 0.00015046161 1.3386344e-05
