Study Name	Tungsten_Calibration
Sample Name	2022-01-05
Run Name	spot0
Operator	Ben/Angus
Date	1/5/2022
Time	12:10
Sign	NEG
Grating Spacing	06.40um
Channel	3
Number Traces	10000
Files in Batch	1
Batch Number	1
dt	50.000001E-12
time stamp (ms)	12:10:35
	
Time	Amplitude
1.780000E-8	-4.993248E-3
1.785000E-8	-4.869916E-3
1.790000E-8	-4.717463E-3
1.795000E-8	-4.544455E-3
1.800000E-8	-4.368021E-3
1.805000E-8	-4.140199E-3
1.810000E-8	-3.903812E-3
1.815000E-8	-3.636591E-3
1.820000E-8	-3.341964E-3
1.825000E-8	-3.037059E-3
1.830000E-8	-2.723589E-3
1.835000E-8	-2.410119E-3
1.840000E-8	-2.086372E-3
1.845000E-8	-1.810587E-3
1.850000E-8	-1.551931E-3
1.855000E-8	-1.313831E-3
1.860000E-8	-1.101425E-3
1.865000E-8	-9.352692E-4
1.870000E-8	-8.085109E-4
1.875000E-8	-7.262893E-4
1.880000E-8	-6.646231E-4
1.885000E-8	-6.269382E-4
1.890000E-8	-6.252253E-4
1.895000E-8	-6.320771E-4
1.900000E-8	-6.731879E-4
1.905000E-8	-7.280023E-4
1.910000E-8	-8.393440E-4
1.915000E-8	-9.746671E-4
1.920000E-8	-1.157953E-3
1.925000E-8	-1.368646E-3
1.930000E-8	-1.637579E-3
1.935000E-8	-1.954475E-3
1.940000E-8	-2.321046E-3
1.945000E-8	-2.716737E-3
1.950000E-8	-3.122706E-3
1.955000E-8	-3.574925E-3
1.960000E-8	-4.013440E-3
1.965000E-8	-4.409132E-3
1.970000E-8	-4.768851E-3
1.975000E-8	-5.060053E-3
1.980000E-8	-5.298153E-3
1.985000E-8	-5.452319E-3
1.990000E-8	-5.551670E-3
1.995000E-8	-5.575651E-3
2.000000E-8	-5.561947E-3
2.005000E-8	-5.469448E-3
2.010000E-8	-5.368384E-3
2.015000E-8	-5.214218E-3
2.020000E-8	-5.037785E-3
2.025000E-8	-4.823666E-3
2.030000E-8	-4.623251E-3
2.035000E-8	-4.386864E-3
2.040000E-8	-4.138486E-3
2.045000E-8	-3.866127E-3
2.050000E-8	-3.568073E-3
2.055000E-8	-3.240900E-3
2.060000E-8	-2.886319E-3
2.065000E-8	-2.509470E-3
2.070000E-8	-2.127482E-3
2.075000E-8	-1.726652E-3
2.080000E-8	-1.317257E-3
2.085000E-8	-9.130009E-4
2.090000E-8	-5.224483E-4
2.095000E-8	-1.832842E-4
2.100000E-8	1.113432E-4
2.105000E-8	3.648598E-4
2.110000E-8	5.515714E-4
2.115000E-8	6.971722E-4
2.120000E-8	7.759679E-4
2.125000E-8	8.290693E-4
2.130000E-8	8.016621E-4
2.135000E-8	7.519866E-4
2.140000E-8	6.629132E-4
2.145000E-8	5.310160E-4
2.150000E-8	3.682857E-4
2.155000E-8	1.730094E-4
2.160000E-8	-3.083162E-5
2.165000E-8	-2.603669E-4
2.170000E-8	-4.984670E-4
2.175000E-8	-7.930944E-4
2.180000E-8	-1.075731E-3
2.185000E-8	-1.387488E-3
2.190000E-8	-1.700958E-3
2.195000E-8	-2.033270E-3
2.200000E-8	-2.346740E-3
2.205000E-8	-2.665349E-3
2.210000E-8	-2.971967E-3
2.215000E-8	-3.232335E-3
2.220000E-8	-3.477287E-3
2.225000E-8	-3.693119E-3
2.230000E-8	-3.859275E-3
2.235000E-8	-4.013440E-3
2.240000E-8	-4.145338E-3
2.245000E-8	-4.217282E-3
2.250000E-8	-4.285800E-3
2.255000E-8	-4.287512E-3
2.260000E-8	-4.263531E-3
2.265000E-8	-4.189874E-3
2.270000E-8	-4.064829E-3
2.275000E-8	-3.883256E-3
2.280000E-8	-3.665712E-3
2.285000E-8	-3.410482E-3
2.290000E-8	-3.115855E-3
2.295000E-8	-2.783542E-3
2.300000E-8	-2.440952E-3
2.305000E-8	-2.101788E-3
2.310000E-8	-1.778041E-3
2.315000E-8	-1.452580E-3
2.320000E-8	-1.168230E-3
2.325000E-8	-9.267045E-4
2.330000E-8	-7.023080E-4
2.335000E-8	-5.190224E-4
2.340000E-8	-3.494403E-4
2.345000E-8	-2.124043E-4
2.350000E-8	-1.130532E-4
2.355000E-8	-5.137366E-6
2.360000E-8	7.708424E-5
2.365000E-8	1.353245E-4
2.370000E-8	1.832871E-4
2.375000E-8	1.952778E-4
2.380000E-8	1.678706E-4
2.385000E-8	9.763964E-5
2.390000E-8	-1.541507E-5
2.395000E-8	-1.404604E-4
2.400000E-8	-2.980518E-4
2.405000E-8	-4.967540E-4
2.410000E-8	-7.228634E-4
2.415000E-8	-9.541117E-4
2.420000E-8	-1.173369E-3
2.425000E-8	-1.389201E-3
2.430000E-8	-1.579338E-3
2.435000E-8	-1.786605E-3
2.440000E-8	-1.976743E-3
2.445000E-8	-2.166880E-3
2.450000E-8	-2.362157E-3
2.455000E-8	-2.554007E-3
2.460000E-8	-2.756135E-3
2.465000E-8	-2.956550E-3
2.470000E-8	-3.141549E-3
2.475000E-8	-3.348816E-3
2.480000E-8	-3.535527E-3
2.485000E-8	-3.674276E-3
2.490000E-8	-3.766776E-3
2.495000E-8	-3.840433E-3
2.500000E-8	-3.854136E-3
2.505000E-8	-3.789044E-3
2.510000E-8	-3.681128E-3
2.515000E-8	-3.514972E-3
2.520000E-8	-3.288863E-3
2.525000E-8	-3.038772E-3
2.530000E-8	-2.769839E-3
2.535000E-8	-2.499193E-3
2.540000E-8	-2.192575E-3
2.545000E-8	-1.891095E-3
2.550000E-8	-1.569061E-3
2.555000E-8	-1.262443E-3
2.560000E-8	-9.421210E-4
2.565000E-8	-6.235123E-4
2.570000E-8	-3.271720E-4
2.575000E-8	-3.254457E-5
2.580000E-8	2.500922E-4
2.585000E-8	5.258771E-4
2.590000E-8	7.862456E-4
2.595000E-8	1.008929E-3
2.600000E-8	1.188789E-3
2.605000E-8	1.337815E-3
2.610000E-8	1.428602E-3
2.615000E-8	1.456009E-3
2.620000E-8	1.442305E-3
2.625000E-8	1.360084E-3
2.630000E-8	1.235038E-3
2.635000E-8	1.046614E-3
2.640000E-8	8.222175E-4
2.645000E-8	5.687009E-4
2.650000E-8	2.723605E-4
2.655000E-8	-3.768342E-5
2.660000E-8	-3.528662E-4
2.665000E-8	-6.851785E-4
2.670000E-8	-1.024343E-3
2.675000E-8	-1.349803E-3
2.680000E-8	-1.663273E-3
2.685000E-8	-1.969891E-3
2.690000E-8	-2.273083E-3
2.695000E-8	-2.559146E-3
2.700000E-8	-2.781829E-3
2.705000E-8	-2.978819E-3
2.710000E-8	-3.136410E-3
2.715000E-8	-3.258030E-3
2.720000E-8	-3.321409E-3
2.725000E-8	-3.323122E-3
2.730000E-8	-3.285437E-3
2.735000E-8	-3.198076E-3
2.740000E-8	-3.098725E-3
2.745000E-8	-2.954837E-3
2.750000E-8	-2.798959E-3
2.755000E-8	-2.605396E-3
2.760000E-8	-2.418684E-3
2.765000E-8	-2.223408E-3
2.770000E-8	-2.024705E-3
2.775000E-8	-1.822577E-3
2.780000E-8	-1.605033E-3
2.785000E-8	-1.378923E-3
2.790000E-8	-1.144249E-3
2.795000E-8	-8.838807E-4
2.800000E-8	-6.080958E-4
2.805000E-8	-3.237461E-4
2.810000E-8	-4.796112E-5
2.815000E-8	2.449533E-4
2.820000E-8	5.018958E-4
2.825000E-8	7.554125E-4
2.830000E-8	9.472629E-4
2.835000E-8	1.121984E-3
2.840000E-8	1.269297E-3
2.845000E-8	1.365223E-3
