Study Name	CuCrZrCCFE2MeV13uA0.025dpaV_single_crystal
Sample Name	2019-08-21
Run Name	5.099791e-5C45degSpot02
Operator	Angus Wylie
Date	8/21/2019
Time	19:30
Sign	FIX
Grating Spacing	06.40um
Channel	3
Number Traces	10000
Files in Batch	1
Batch Number	1
dt	50.000001E-12
time stamp (ms)	19:32:30
	
Time	Amplitude
2.990000E-8	2.402412E-2
2.995000E-8	2.449176E-2
3.000000E-8	2.486004E-2
3.005000E-8	2.513069E-2
3.010000E-8	2.531055E-2
3.015000E-8	2.537222E-2
3.020000E-8	2.530541E-2
3.025000E-8	2.514097E-2
3.030000E-8	2.490458E-2
3.035000E-8	2.457056E-2
3.040000E-8	2.415088E-2
3.045000E-8	2.366954E-2
3.050000E-8	2.312483E-2
3.055000E-8	2.250988E-2
3.060000E-8	2.183669E-2
3.065000E-8	2.110526E-2
3.070000E-8	2.031730E-2
3.075000E-8	1.949166E-2
3.080000E-8	1.864546E-2
3.085000E-8	1.777700E-2
3.090000E-8	1.691538E-2
3.095000E-8	1.608631E-2
3.100000E-8	1.529493E-2
3.105000E-8	1.456008E-2
3.110000E-8	1.390915E-2
3.115000E-8	1.332846E-2
3.120000E-8	1.280601E-2
3.125000E-8	1.237264E-2
3.130000E-8	1.202491E-2
3.135000E-8	1.174056E-2
3.140000E-8	1.152815E-2
3.145000E-8	1.140653E-2
3.150000E-8	1.137570E-2
3.155000E-8	1.145107E-2
3.160000E-8	1.162922E-2
3.165000E-8	1.190500E-2
3.170000E-8	1.230412E-2
3.175000E-8	1.282143E-2
3.180000E-8	1.344152E-2
3.185000E-8	1.416096E-2
3.190000E-8	1.495919E-2
3.195000E-8	1.580368E-2
3.200000E-8	1.668927E-2
3.205000E-8	1.759200E-2
3.210000E-8	1.846218E-2
3.215000E-8	1.929296E-2
3.220000E-8	2.010147E-2
3.225000E-8	2.086887E-2
3.230000E-8	2.156947E-2
3.235000E-8	2.220326E-2
3.240000E-8	2.277881E-2
3.245000E-8	2.329955E-2
3.250000E-8	2.376033E-2
3.255000E-8	2.414917E-2
3.260000E-8	2.446435E-2
3.265000E-8	2.470930E-2
3.270000E-8	2.486518E-2
3.275000E-8	2.489944E-2
3.280000E-8	2.482407E-2
3.285000E-8	2.465278E-2
3.290000E-8	2.435472E-2
3.295000E-8	2.392135E-2
3.300000E-8	2.337834E-2
3.305000E-8	2.274626E-2
3.310000E-8	2.202682E-2
3.315000E-8	2.123544E-2
3.320000E-8	2.040295E-2
3.325000E-8	1.956532E-2
3.330000E-8	1.873453E-2
3.335000E-8	1.791917E-2
3.340000E-8	1.711580E-2
3.345000E-8	1.633640E-2
3.350000E-8	1.560669E-2
3.355000E-8	1.492665E-2
3.360000E-8	1.427230E-2
3.365000E-8	1.365392E-2
3.370000E-8	1.311092E-2
3.375000E-8	1.263986E-2
3.380000E-8	1.222361E-2
3.385000E-8	1.187588E-2
3.390000E-8	1.161551E-2
3.395000E-8	1.144936E-2
3.400000E-8	1.138427E-2
3.405000E-8	1.142024E-2
3.410000E-8	1.154700E-2
3.415000E-8	1.176797E-2
3.420000E-8	1.209000E-2
3.425000E-8	1.248398E-2
3.430000E-8	1.293449E-2
3.435000E-8	1.344837E-2
3.440000E-8	1.402564E-2
3.445000E-8	1.464572E-2
3.450000E-8	1.530521E-2
3.455000E-8	1.600923E-2
3.460000E-8	1.673723E-2
3.465000E-8	1.746181E-2
3.470000E-8	1.818125E-2
3.475000E-8	1.888185E-2
3.480000E-8	1.955846E-2
3.485000E-8	2.020425E-2
3.490000E-8	2.078665E-2
3.495000E-8	2.128169E-2
3.500000E-8	2.171507E-2
3.505000E-8	2.208507E-2
3.510000E-8	2.235914E-2
3.515000E-8	2.252529E-2
3.520000E-8	2.261094E-2
3.525000E-8	2.262636E-2
3.530000E-8	2.255441E-2
3.535000E-8	2.239853E-2
3.540000E-8	2.217756E-2
3.545000E-8	2.189321E-2
3.550000E-8	2.154377E-2
3.555000E-8	2.113095E-2
3.560000E-8	2.064447E-2
3.565000E-8	2.008263E-2
3.570000E-8	1.948481E-2
3.575000E-8	1.885102E-2
3.580000E-8	1.815898E-2
3.585000E-8	1.742927E-2
3.590000E-8	1.669099E-2
3.595000E-8	1.594414E-2
3.600000E-8	1.519729E-2
3.605000E-8	1.448299E-2
3.610000E-8	1.380124E-2
3.615000E-8	1.316402E-2
3.620000E-8	1.259532E-2
3.625000E-8	1.210199E-2
3.630000E-8	1.168746E-2
3.635000E-8	1.137228E-2
3.640000E-8	1.115130E-2
3.645000E-8	1.102455E-2
3.650000E-8	1.099714E-2
3.655000E-8	1.104681E-2
3.660000E-8	1.117015E-2
3.665000E-8	1.137913E-2
3.670000E-8	1.166176E-2
3.675000E-8	1.198722E-2
3.680000E-8	1.236407E-2
3.685000E-8	1.280601E-2
3.690000E-8	1.330277E-2
3.695000E-8	1.384920E-2
3.700000E-8	1.446244E-2
3.705000E-8	1.513563E-2
3.710000E-8	1.586192E-2
3.715000E-8	1.663103E-2
3.720000E-8	1.743098E-2
3.725000E-8	1.824292E-2
3.730000E-8	1.903601E-2
3.735000E-8	1.977601E-2
3.740000E-8	2.043721E-2
3.745000E-8	2.102132E-2
3.750000E-8	2.151294E-2
3.755000E-8	2.188465E-2
3.760000E-8	2.215016E-2
3.765000E-8	2.231803E-2
3.770000E-8	2.236256E-2
3.775000E-8	2.230946E-2
3.780000E-8	2.219641E-2
3.785000E-8	2.201483E-2
3.790000E-8	2.176132E-2
3.795000E-8	2.144956E-2
3.800000E-8	2.106929E-2
3.805000E-8	2.062049E-2
3.810000E-8	2.011517E-2
3.815000E-8	1.954990E-2
3.820000E-8	1.894009E-2
3.825000E-8	1.828745E-2
3.830000E-8	1.758857E-2
3.835000E-8	1.685543E-2
3.840000E-8	1.610344E-2
3.845000E-8	1.535660E-2
3.850000E-8	1.462517E-2
3.855000E-8	1.391943E-2
3.860000E-8	1.325652E-2
3.865000E-8	1.265699E-2
3.870000E-8	1.212426E-2
3.875000E-8	1.164463E-2
3.880000E-8	1.123695E-2
3.885000E-8	1.090121E-2
3.890000E-8	1.062886E-2
3.895000E-8	1.041988E-2
3.900000E-8	1.027599E-2
3.905000E-8	1.020918E-2
3.910000E-8	1.022289E-2
3.915000E-8	1.031367E-2
3.920000E-8	1.047983E-2
3.925000E-8	1.071793E-2
3.930000E-8	1.102283E-2
3.935000E-8	1.140140E-2
3.940000E-8	1.186218E-2
3.945000E-8	1.240176E-2
3.950000E-8	1.300986E-2
3.955000E-8	1.367619E-2
3.960000E-8	1.438535E-2
3.965000E-8	1.512706E-2
3.970000E-8	1.588076E-2
3.975000E-8	1.661904E-2
3.980000E-8	1.731964E-2
3.985000E-8	1.798598E-2
3.990000E-8	1.860606E-2
3.995000E-8	1.917476E-2
4.000000E-8	1.968351E-2
4.005000E-8	2.010489E-2
4.010000E-8	2.044235E-2
4.015000E-8	2.071470E-2
4.020000E-8	2.091855E-2
4.025000E-8	2.104017E-2
4.030000E-8	2.108470E-2
4.035000E-8	2.104702E-2
4.040000E-8	2.092540E-2
4.045000E-8	2.072670E-2
4.050000E-8	2.043892E-2
4.055000E-8	2.005351E-2
4.060000E-8	1.958758E-2
4.065000E-8	1.905486E-2
4.070000E-8	1.846218E-2
4.075000E-8	1.781297E-2
4.080000E-8	1.713464E-2
