Study Name	CuCrZrCCFE2MeV13uA0.025dpaV_single_crystal
Sample Name	2019-08-21
Run Name	4.99019E-6C45degSpot07
Operator	Angus Wylie
Date	8/21/2019
Time	17:40
Sign	FIX
Grating Spacing	06.40um
Channel	3
Number Traces	10000
Files in Batch	1
Batch Number	1
dt	50.000001E-12
time stamp (ms)	17:41:42
	
Time	Amplitude
2.250000E-8	3.112259E-2
2.255000E-8	3.113287E-2
2.260000E-8	3.102838E-2
2.265000E-8	3.080227E-2
2.270000E-8	3.046653E-2
2.275000E-8	3.003487E-2
2.280000E-8	2.948672E-2
2.285000E-8	2.882210E-2
2.290000E-8	2.807354E-2
2.295000E-8	2.724961E-2
2.300000E-8	2.635545E-2
2.305000E-8	2.541504E-2
2.310000E-8	2.445236E-2
2.315000E-8	2.348112E-2
2.320000E-8	2.251673E-2
2.325000E-8	2.157118E-2
2.330000E-8	2.066332E-2
2.335000E-8	1.981369E-2
2.340000E-8	1.903259E-2
2.345000E-8	1.833370E-2
2.350000E-8	1.771362E-2
2.355000E-8	1.716033E-2
2.360000E-8	1.669270E-2
2.365000E-8	1.632270E-2
2.370000E-8	1.603493E-2
2.375000E-8	1.583622E-2
2.380000E-8	1.573516E-2
2.385000E-8	1.572831E-2
2.390000E-8	1.581395E-2
2.395000E-8	1.598525E-2
2.400000E-8	1.626103E-2
2.405000E-8	1.664302E-2
2.410000E-8	1.711751E-2
2.415000E-8	1.767764E-2
2.420000E-8	1.832857E-2
2.425000E-8	1.905314E-2
2.430000E-8	1.983425E-2
2.435000E-8	2.066332E-2
2.440000E-8	2.152322E-2
2.445000E-8	2.239511E-2
2.450000E-8	2.327899E-2
2.455000E-8	2.415945E-2
2.460000E-8	2.500564E-2
2.465000E-8	2.578504E-2
2.470000E-8	2.651304E-2
2.475000E-8	2.719822E-2
2.480000E-8	2.779775E-2
2.485000E-8	2.828252E-2
2.490000E-8	2.868164E-2
2.495000E-8	2.900196E-2
2.500000E-8	2.921608E-2
2.505000E-8	2.931543E-2
2.510000E-8	2.930344E-2
2.515000E-8	2.917668E-2
2.520000E-8	2.894543E-2
2.525000E-8	2.859599E-2
2.530000E-8	2.814034E-2
2.535000E-8	2.760076E-2
2.540000E-8	2.698924E-2
2.545000E-8	2.630577E-2
2.550000E-8	2.556235E-2
2.555000E-8	2.477440E-2
2.560000E-8	2.395732E-2
2.565000E-8	2.313510E-2
2.570000E-8	2.231631E-2
2.575000E-8	2.148896E-2
2.580000E-8	2.066674E-2
2.585000E-8	1.988221E-2
2.590000E-8	1.913023E-2
2.595000E-8	1.840051E-2
2.600000E-8	1.772047E-2
2.605000E-8	1.710895E-2
2.610000E-8	1.656080E-2
2.615000E-8	1.607604E-2
2.620000E-8	1.567692E-2
2.625000E-8	1.537887E-2
2.630000E-8	1.518359E-2
2.635000E-8	1.508938E-2
2.640000E-8	1.511850E-2
2.645000E-8	1.528294E-2
2.650000E-8	1.556044E-2
2.655000E-8	1.593900E-2
2.660000E-8	1.642890E-2
2.665000E-8	1.702501E-2
2.670000E-8	1.770505E-2
2.675000E-8	1.844505E-2
2.680000E-8	1.923472E-2
2.685000E-8	2.005522E-2
2.690000E-8	2.088600E-2
2.695000E-8	2.169965E-2
2.700000E-8	2.250645E-2
2.705000E-8	2.330811E-2
2.710000E-8	2.407037E-2
2.715000E-8	2.476754E-2
2.720000E-8	2.541333E-2
2.725000E-8	2.600601E-2
2.730000E-8	2.652161E-2
2.735000E-8	2.694470E-2
2.740000E-8	2.727702E-2
2.745000E-8	2.752368E-2
2.750000E-8	2.769840E-2
2.755000E-8	2.777720E-2
2.760000E-8	2.774979E-2
2.765000E-8	2.763502E-2
2.770000E-8	2.743975E-2
2.775000E-8	2.713827E-2
2.780000E-8	2.673401E-2
2.785000E-8	2.625096E-2
2.790000E-8	2.569596E-2
2.795000E-8	2.505361E-2
2.800000E-8	2.432560E-2
2.805000E-8	2.353936E-2
2.810000E-8	2.272742E-2
2.815000E-8	2.186923E-2
2.820000E-8	2.097165E-2
2.825000E-8	2.007577E-2
2.830000E-8	1.919361E-2
2.835000E-8	1.833542E-2
2.840000E-8	1.752348E-2
2.845000E-8	1.677663E-2
2.850000E-8	1.610173E-2
2.855000E-8	1.551076E-2
2.860000E-8	1.501915E-2
2.865000E-8	1.462859E-2
2.870000E-8	1.434253E-2
2.875000E-8	1.414554E-2
2.880000E-8	1.404448E-2
2.885000E-8	1.404619E-2
2.890000E-8	1.412327E-2
2.895000E-8	1.426374E-2
2.900000E-8	1.449156E-2
2.905000E-8	1.482216E-2
2.910000E-8	1.521100E-2
2.915000E-8	1.565808E-2
2.920000E-8	1.619252E-2
2.925000E-8	1.680233E-2
2.930000E-8	1.747552E-2
2.935000E-8	1.820695E-2
2.940000E-8	1.900175E-2
2.945000E-8	1.985309E-2
2.950000E-8	2.074040E-2
2.955000E-8	2.163113E-2
2.960000E-8	2.250302E-2
2.965000E-8	2.334066E-2
2.970000E-8	2.413375E-2
2.975000E-8	2.484634E-2
2.980000E-8	2.545958E-2
2.985000E-8	2.597004E-2
2.990000E-8	2.636401E-2
2.995000E-8	2.663466E-2
3.000000E-8	2.677855E-2
3.005000E-8	2.680938E-2
3.010000E-8	2.672545E-2
3.015000E-8	2.653531E-2
3.020000E-8	2.623554E-2
3.025000E-8	2.583814E-2
3.030000E-8	2.537050E-2
3.035000E-8	2.483264E-2
3.040000E-8	2.422283E-2
3.045000E-8	2.355135E-2
3.050000E-8	2.283191E-2
3.055000E-8	2.207307E-2
3.060000E-8	2.129197E-2
3.065000E-8	2.049716E-2
3.070000E-8	1.968865E-2
3.075000E-8	1.888014E-2
3.080000E-8	1.808533E-2
3.085000E-8	1.729566E-2
3.090000E-8	1.653168E-2
3.095000E-8	1.581738E-2
3.100000E-8	1.516132E-2
3.105000E-8	1.454980E-2
3.110000E-8	1.400679E-2
3.115000E-8	1.356656E-2
3.120000E-8	1.321712E-2
3.125000E-8	1.295162E-2
3.130000E-8	1.279916E-2
3.135000E-8	1.274949E-2
3.140000E-8	1.277176E-2
3.145000E-8	1.287453E-2
3.150000E-8	1.307666E-2
3.155000E-8	1.335587E-2
3.160000E-8	1.368133E-2
3.165000E-8	1.407017E-2
3.170000E-8	1.454123E-2
3.175000E-8	1.506882E-2
3.180000E-8	1.565808E-2
3.185000E-8	1.632613E-2
3.190000E-8	1.706270E-2
3.195000E-8	1.785065E-2
3.200000E-8	1.867972E-2
3.205000E-8	1.952420E-2
3.210000E-8	2.037211E-2
3.215000E-8	2.121146E-2
3.220000E-8	2.200970E-2
3.225000E-8	2.273770E-2
3.230000E-8	2.338519E-2
3.235000E-8	2.394875E-2
3.240000E-8	2.441982E-2
3.245000E-8	2.480352E-2
3.250000E-8	2.508958E-2
3.255000E-8	2.527800E-2
3.260000E-8	2.537050E-2
3.265000E-8	2.537050E-2
3.270000E-8	2.527287E-2
3.275000E-8	2.509643E-2
3.280000E-8	2.484977E-2
3.285000E-8	2.450546E-2
3.290000E-8	2.406352E-2
3.295000E-8	2.355992E-2
3.300000E-8	2.299635E-2
3.305000E-8	2.236941E-2
3.310000E-8	2.167738E-2
3.315000E-8	2.092711E-2
3.320000E-8	2.013230E-2
3.325000E-8	1.932550E-2
3.330000E-8	1.852213E-2
3.335000E-8	1.771876E-2
3.340000E-8	1.693080E-2
3.345000E-8	1.618738E-2
3.350000E-8	1.550391E-2
3.355000E-8	1.487355E-2
3.360000E-8	1.430827E-2
3.365000E-8	1.382693E-2
3.370000E-8	1.343981E-2
3.375000E-8	1.314347E-2
3.380000E-8	1.292763E-2
3.385000E-8	1.281115E-2
3.390000E-8	1.280601E-2
3.395000E-8	1.288138E-2
3.400000E-8	1.303212E-2
3.405000E-8	1.328564E-2
3.410000E-8	1.361795E-2
3.415000E-8	1.399651E-2
3.420000E-8	1.443332E-2
3.425000E-8	1.493521E-2
3.430000E-8	1.548849E-2
3.435000E-8	1.608631E-2
3.440000E-8	1.671839E-2
3.445000E-8	1.738302E-2
3.450000E-8	1.807676E-2
3.455000E-8	1.877393E-2
3.460000E-8	1.945911E-2
3.465000E-8	2.014429E-2
3.470000E-8	2.079864E-2
3.475000E-8	2.139475E-2
3.480000E-8	2.196173E-2
3.485000E-8	2.250302E-2
3.490000E-8	2.296895E-2
3.495000E-8	2.334408E-2
3.500000E-8	2.365070E-2
3.505000E-8	2.387338E-2
3.510000E-8	2.398301E-2
3.515000E-8	2.398644E-2
3.520000E-8	2.388538E-2
3.525000E-8	2.368325E-2
3.530000E-8	2.340232E-2
3.535000E-8	2.302719E-2
3.540000E-8	2.254585E-2
3.545000E-8	2.199085E-2
3.550000E-8	2.137419E-2
3.555000E-8	2.068730E-2
3.560000E-8	1.995758E-2
3.565000E-8	1.920902E-2
3.570000E-8	1.843648E-2
3.575000E-8	1.765880E-2
3.580000E-8	1.689654E-2
3.585000E-8	1.614969E-2
3.590000E-8	1.541312E-2
3.595000E-8	1.470396E-2
3.600000E-8	1.403934E-2
3.605000E-8	1.343124E-2
3.610000E-8	1.287625E-2
3.615000E-8	1.238634E-2
3.620000E-8	1.196838E-2
3.625000E-8	1.163950E-2
3.630000E-8	1.140653E-2
3.635000E-8	1.126607E-2
3.640000E-8	1.122496E-2
3.645000E-8	1.130204E-2
3.650000E-8	1.150075E-2
3.655000E-8	1.179709E-2
3.660000E-8	1.218935E-2
3.665000E-8	1.268440E-2
3.670000E-8	1.325138E-2
3.675000E-8	1.388003E-2
3.680000E-8	1.457035E-2
3.685000E-8	1.529664E-2
3.690000E-8	1.602293E-2
3.695000E-8	1.674580E-2
3.700000E-8	1.746695E-2
3.705000E-8	1.817954E-2
3.710000E-8	1.885102E-2
3.715000E-8	1.946596E-2
3.720000E-8	2.003809E-2
3.725000E-8	2.056225E-2
3.730000E-8	2.102817E-2
3.735000E-8	2.143414E-2
3.740000E-8	2.176303E-2
3.745000E-8	2.201312E-2
3.750000E-8	2.219983E-2
3.755000E-8	2.233173E-2
3.760000E-8	2.240367E-2
3.765000E-8	2.241395E-2
3.770000E-8	2.236428E-2
3.775000E-8	2.225807E-2
3.780000E-8	2.209020E-2
3.785000E-8	2.186067E-2
3.790000E-8	2.156775E-2
3.795000E-8	2.120461E-2
3.800000E-8	2.075582E-2
3.805000E-8	2.022480E-2
3.810000E-8	1.961157E-2
3.815000E-8	1.892125E-2
3.820000E-8	1.816926E-2
3.825000E-8	1.737788E-2
3.830000E-8	1.655738E-2
3.835000E-8	1.572317E-2
3.840000E-8	1.490609E-2
3.845000E-8	1.414554E-2
3.850000E-8	1.344666E-2
3.855000E-8	1.282314E-2
3.860000E-8	1.230412E-2
3.865000E-8	1.190500E-2
3.870000E-8	1.160695E-2
3.875000E-8	1.139626E-2
3.880000E-8	1.127806E-2
3.885000E-8	1.124723E-2
3.890000E-8	1.128149E-2
3.895000E-8	1.137570E-2
3.900000E-8	1.152987E-2
3.905000E-8	1.174227E-2
3.910000E-8	1.201292E-2
3.915000E-8	1.233324E-2
3.920000E-8	1.270152E-2
3.925000E-8	1.313319E-2
3.930000E-8	1.362138E-2
3.935000E-8	1.414897E-2
3.940000E-8	1.472109E-2
3.945000E-8	1.536002E-2
3.950000E-8	1.603664E-2
3.955000E-8	1.671154E-2
3.960000E-8	1.739158E-2
3.965000E-8	1.807505E-2
3.970000E-8	1.872597E-2
3.975000E-8	1.931522E-2
3.980000E-8	1.983596E-2
3.985000E-8	2.028818E-2
3.990000E-8	2.065133E-2
3.995000E-8	2.092540E-2
4.000000E-8	2.110868E-2
4.005000E-8	2.120461E-2
4.010000E-8	2.121317E-2
4.015000E-8	2.113609E-2
4.020000E-8	2.098535E-2
4.025000E-8	2.078151E-2
4.030000E-8	2.051429E-2
4.035000E-8	2.018026E-2
4.040000E-8	1.980342E-2
4.045000E-8	1.940087E-2
4.050000E-8	1.896921E-2
4.055000E-8	1.850843E-2
4.060000E-8	1.802709E-2
4.065000E-8	1.752519E-2
4.070000E-8	1.700617E-2
4.075000E-8	1.646830E-2
4.080000E-8	1.590132E-2
4.085000E-8	1.531549E-2
4.090000E-8	1.472966E-2
4.095000E-8	1.415068E-2
4.100000E-8	1.357684E-2
4.105000E-8	1.300472E-2
4.110000E-8	1.246171E-2
4.115000E-8	1.197009E-2
4.120000E-8	1.151959E-2
4.125000E-8	1.110334E-2
4.130000E-8	1.075733E-2
4.135000E-8	1.050895E-2
4.140000E-8	1.034964E-2
4.145000E-8	1.028113E-2
4.150000E-8	1.030511E-2
