Study Name	CuCrZrCCFE2MeV13uA0.025dpaV_single_crystal
Sample Name	2019-08-21
Run Name	5.099791e-5C45degSpot03
Operator	Angus Wylie
Date	8/21/2019
Time	19:28
Sign	FIX
Grating Spacing	06.40um
Channel	3
Number Traces	10000
Files in Batch	1
Batch Number	1
dt	50.000001E-12
time stamp (ms)	19:29:53
	
Time	Amplitude
2.345000E-8	1.879620E-2
2.350000E-8	1.800482E-2
2.355000E-8	1.732135E-2
2.360000E-8	1.674923E-2
2.365000E-8	1.628330E-2
2.370000E-8	1.593044E-2
2.375000E-8	1.569919E-2
2.380000E-8	1.557757E-2
2.385000E-8	1.558099E-2
2.390000E-8	1.570433E-2
2.395000E-8	1.592701E-2
2.400000E-8	1.624562E-2
2.405000E-8	1.666700E-2
2.410000E-8	1.720658E-2
2.415000E-8	1.784894E-2
2.420000E-8	1.857352E-2
2.425000E-8	1.938717E-2
2.430000E-8	2.028989E-2
2.435000E-8	2.125428E-2
2.440000E-8	2.227006E-2
2.445000E-8	2.330982E-2
2.450000E-8	2.434445E-2
2.455000E-8	2.536365E-2
2.460000E-8	2.635545E-2
2.465000E-8	2.729415E-2
2.470000E-8	2.816432E-2
2.475000E-8	2.896427E-2
2.480000E-8	2.967343E-2
2.485000E-8	3.027297E-2
2.490000E-8	3.079199E-2
2.495000E-8	3.122537E-2
2.500000E-8	3.154055E-2
2.505000E-8	3.175296E-2
2.510000E-8	3.186258E-2
2.515000E-8	3.184203E-2
2.520000E-8	3.170499E-2
2.525000E-8	3.145661E-2
2.530000E-8	3.106949E-2
2.535000E-8	3.054019E-2
2.540000E-8	2.990811E-2
2.545000E-8	2.917668E-2
2.550000E-8	2.834247E-2
2.555000E-8	2.743461E-2
2.560000E-8	2.645823E-2
2.565000E-8	2.543388E-2
2.570000E-8	2.440269E-2
2.575000E-8	2.338006E-2
2.580000E-8	2.237455E-2
2.585000E-8	2.140502E-2
2.590000E-8	2.048860E-2
2.595000E-8	1.963041E-2
2.600000E-8	1.884416E-2
2.605000E-8	1.815213E-2
2.610000E-8	1.753890E-2
2.615000E-8	1.698733E-2
2.620000E-8	1.652826E-2
2.625000E-8	1.617196E-2
2.630000E-8	1.589789E-2
2.635000E-8	1.573002E-2
2.640000E-8	1.569405E-2
2.645000E-8	1.577113E-2
2.650000E-8	1.595956E-2
2.655000E-8	1.626446E-2
2.660000E-8	1.666529E-2
2.665000E-8	1.716890E-2
2.670000E-8	1.778556E-2
2.675000E-8	1.850157E-2
2.680000E-8	1.928439E-2
2.685000E-8	2.013230E-2
2.690000E-8	2.103845E-2
2.695000E-8	2.197201E-2
2.700000E-8	2.291585E-2
2.705000E-8	2.384940E-2
2.710000E-8	2.475898E-2
2.715000E-8	2.565143E-2
2.720000E-8	2.651133E-2
2.725000E-8	2.729757E-2
2.730000E-8	2.800502E-2
2.735000E-8	2.864224E-2
2.740000E-8	2.918182E-2
2.745000E-8	2.962033E-2
2.750000E-8	2.997491E-2
2.755000E-8	3.021473E-2
2.760000E-8	3.032264E-2
2.765000E-8	3.032778E-2
2.770000E-8	3.022329E-2
2.775000E-8	2.998862E-2
2.780000E-8	2.962718E-2
2.785000E-8	2.915441E-2
2.790000E-8	2.856002E-2
2.795000E-8	2.785257E-2
