Study Name	V_single_crystal
Sample Name	2019-08-18
Run Name	6.0403e-7C45degSpot03
Operator	Angus Wylie
Date	8/18/2019
Time	17:33
Sign	FIX
Grating Spacing	06.40um
Channel	2
Number Traces	10000
Files in Batch	1
Batch Number	1
dt	50.000001E-12
time stamp (ms)	17:34:45
	
Time	Amplitude
1.710000E-8	-4.507114E-2
1.715000E-8	-4.630447E-2
1.720000E-8	-4.746242E-2
1.725000E-8	-4.854672E-2
1.730000E-8	-4.953680E-2
1.735000E-8	-5.040698E-2
1.740000E-8	-5.114184E-2
1.745000E-8	-5.174822E-2
1.750000E-8	-5.221072E-2
1.755000E-8	-5.249849E-2
1.760000E-8	-5.258585E-2
1.765000E-8	-5.248308E-2
1.770000E-8	-5.219016E-2
1.775000E-8	-5.170197E-2
1.780000E-8	-5.102878E-2
1.785000E-8	-5.018601E-2
1.790000E-8	-4.918051E-2
1.795000E-8	-4.803283E-2
1.800000E-8	-4.676696E-2
1.805000E-8	-4.541031E-2
1.810000E-8	-4.398856E-2
1.815000E-8	-4.252227E-2
1.820000E-8	-4.104571E-2
1.825000E-8	-3.960169E-2
1.830000E-8	-3.821592E-2
1.835000E-8	-3.689866E-2
1.840000E-8	-3.566362E-2
1.845000E-8	-3.450395E-2
1.850000E-8	-3.343679E-2
1.855000E-8	-3.249466E-2
1.860000E-8	-3.166902E-2
1.865000E-8	-3.093588E-2
1.870000E-8	-3.031236E-2
1.875000E-8	-2.981390E-2
1.880000E-8	-2.942334E-2
1.885000E-8	-2.915441E-2
1.890000E-8	-2.902594E-2
1.895000E-8	-2.902936E-2
1.900000E-8	-2.917497E-2
1.905000E-8	-2.949529E-2
1.910000E-8	-2.999718E-2
1.915000E-8	-3.067208E-2
1.920000E-8	-3.151828E-2
1.925000E-8	-3.251864E-2
1.930000E-8	-3.364748E-2
1.935000E-8	-3.488080E-2
1.940000E-8	-3.619635E-2
1.945000E-8	-3.757185E-2
1.950000E-8	-3.897475E-2
1.955000E-8	-4.037937E-2
1.960000E-8	-4.176172E-2
1.965000E-8	-4.308926E-2
1.970000E-8	-4.434656E-2
1.975000E-8	-4.551480E-2
1.980000E-8	-4.656483E-2
1.985000E-8	-4.750010E-2
1.990000E-8	-4.831890E-2
1.995000E-8	-4.898523E-2
2.000000E-8	-4.948370E-2
2.005000E-8	-4.984685E-2
2.010000E-8	-5.007124E-2
2.015000E-8	-5.010379E-2
2.020000E-8	-4.992736E-2
2.025000E-8	-4.956250E-2
2.030000E-8	-4.903320E-2
2.035000E-8	-4.835144E-2
2.040000E-8	-4.750010E-2
2.045000E-8	-4.648946E-2
2.050000E-8	-4.536406E-2
2.055000E-8	-4.415643E-2
2.060000E-8	-4.285630E-2
2.065000E-8	-4.147737E-2
2.070000E-8	-4.006248E-2
2.075000E-8	-3.862702E-2
2.080000E-8	-3.719842E-2
2.085000E-8	-3.579723E-2
2.090000E-8	-3.444400E-2
2.095000E-8	-3.314216E-2
2.100000E-8	-3.190712E-2
2.105000E-8	-3.078171E-2
2.110000E-8	-2.979677E-2
2.115000E-8	-2.894200E-2
2.120000E-8	-2.824141E-2
2.125000E-8	-2.774465E-2
2.130000E-8	-2.743975E-2
2.135000E-8	-2.729757E-2
2.140000E-8	-2.732841E-2
2.145000E-8	-2.755451E-2
2.150000E-8	-2.795021E-2
2.155000E-8	-2.849492E-2
2.160000E-8	-2.917154E-2
2.165000E-8	-2.995607E-2
2.170000E-8	-3.082625E-2
2.175000E-8	-3.177180E-2
2.180000E-8	-3.278244E-2
2.185000E-8	-3.383762E-2
2.190000E-8	-3.493733E-2
2.195000E-8	-3.606274E-2
2.200000E-8	-3.721384E-2
2.205000E-8	-3.838892E-2
