Study Name	Tungsten_Calibration
Sample Name	2021-12-13
Run Name	spot0
Operator	Ben/Eleni
Date	12/13/2021
Time	14:15
Sign	FIX
Grating Spacing	06.40um
Channel	3
Number Traces	10000
Files in Batch	1
Batch Number	1
dt	50.000001E-12
time stamp (ms)	14:16:06
	
Time	Amplitude
8.265000E-8	-3.511549E-4
8.270000E-8	-3.785621E-4
8.275000E-8	-4.076822E-4
8.280000E-8	-3.905527E-4
8.285000E-8	-3.922657E-4
8.290000E-8	-4.179599E-4
8.295000E-8	-4.316635E-4
8.300000E-8	-4.539319E-4
8.305000E-8	-4.402283E-4
8.310000E-8	-4.505060E-4
8.315000E-8	-4.556448E-4
8.320000E-8	-3.939786E-4
8.325000E-8	-2.809239E-4
8.330000E-8	-1.387491E-4
8.335000E-8	1.199054E-5
8.340000E-8	1.987021E-4
8.345000E-8	3.562935E-4
8.350000E-8	4.676353E-4
8.355000E-8	5.207367E-4
8.360000E-8	5.310144E-4
8.365000E-8	4.659223E-4
8.370000E-8	3.477287E-4
8.375000E-8	2.038409E-4
8.380000E-8	6.851688E-6
8.385000E-8	-1.764340E-4
8.390000E-8	-3.648585E-4
8.395000E-8	-5.258758E-4
8.400000E-8	-6.046715E-4
8.405000E-8	-6.303657E-4
8.410000E-8	-5.738384E-4
8.415000E-8	-4.847650E-4
8.420000E-8	-2.740721E-4
8.425000E-8	-5.995336E-5
8.430000E-8	1.473136E-4
8.435000E-8	3.682841E-4
8.440000E-8	5.344403E-4
8.445000E-8	6.372173E-4
8.450000E-8	6.954576E-4
8.455000E-8	6.886058E-4
8.460000E-8	6.714763E-4
8.465000E-8	5.875418E-4
8.470000E-8	4.590705E-4
8.475000E-8	2.672201E-4
8.480000E-8	8.564739E-5
8.485000E-8	-1.062030E-4
8.490000E-8	-2.774980E-4
8.495000E-8	-4.196729E-4
8.500000E-8	-5.824031E-4
8.505000E-8	-6.611988E-4
8.510000E-8	-7.314298E-4
8.515000E-8	-7.622629E-4
8.520000E-8	-7.297168E-4
8.525000E-8	-6.834672E-4
8.530000E-8	-6.406434E-4
8.535000E-8	-6.063844E-4
8.540000E-8	-5.224499E-4
8.545000E-8	-4.385153E-4
8.550000E-8	-3.528678E-4
8.555000E-8	-2.569426E-4
8.560000E-8	-1.524527E-4
8.565000E-8	-4.796271E-5
8.570000E-8	3.425889E-5
8.575000E-8	1.044898E-4
8.580000E-8	1.764337E-4
8.585000E-8	2.295352E-4
8.590000E-8	2.603683E-4
8.595000E-8	2.929143E-4
8.600000E-8	2.980532E-4
8.605000E-8	2.432388E-4
8.610000E-8	1.473136E-4
8.615000E-8	3.254594E-5
8.620000E-8	-1.250455E-4
8.625000E-8	-2.774980E-4
8.630000E-8	-4.059693E-4
8.635000E-8	-5.344405E-4
8.640000E-8	-6.355046E-4
8.645000E-8	-6.629118E-4
8.650000E-8	-6.406434E-4
8.655000E-8	-5.395794E-4
8.660000E-8	-3.562937E-4
8.665000E-8	-1.541656E-4
8.670000E-8	1.233323E-4
8.675000E-8	3.802748E-4
8.680000E-8	5.738382E-4
8.685000E-8	7.588368E-4
8.690000E-8	8.616138E-4
8.695000E-8	8.890210E-4
8.700000E-8	8.187900E-4
8.705000E-8	6.851799E-4
8.710000E-8	5.241626E-4
8.715000E-8	2.757848E-4
8.720000E-8	2.055529E-5
8.725000E-8	-1.730081E-4
8.730000E-8	-3.545808E-4
8.735000E-8	-4.727743E-4
8.740000E-8	-5.327276E-4
8.745000E-8	-5.241628E-4
8.750000E-8	-4.710614E-4
8.755000E-8	-4.128211E-4
8.760000E-8	-3.203218E-4
8.765000E-8	-2.346743E-4
8.770000E-8	-1.336102E-4
8.775000E-8	-6.680516E-5
8.780000E-8	-1.713062E-6
8.785000E-8	2.055529E-5
8.790000E-8	-5.138962E-6
8.795000E-8	-9.078646E-5
8.800000E-8	-1.781469E-4
8.805000E-8	-2.124059E-4
8.810000E-8	-2.346743E-4
8.815000E-8	-2.415261E-4
8.820000E-8	-2.226836E-4
8.825000E-8	-1.918505E-4
8.830000E-8	-1.250455E-4
8.835000E-8	-9.592531E-5
8.840000E-8	-3.425911E-5
8.845000E-8	5.138738E-6
8.850000E-8	2.740709E-5
8.855000E-8	4.967544E-5
8.860000E-8	4.967544E-5
8.865000E-8	4.796249E-5
8.870000E-8	5.481429E-5
8.875000E-8	7.708264E-5
8.880000E-8	9.763804E-5
8.885000E-8	1.541654E-4
8.890000E-8	2.449517E-4
8.895000E-8	3.443028E-4
8.900000E-8	4.487928E-4
8.905000E-8	5.704123E-4
8.910000E-8	6.886058E-4
8.915000E-8	7.691145E-4
8.920000E-8	8.256418E-4
8.925000E-8	8.530490E-4
8.930000E-8	8.307807E-4
8.935000E-8	7.091612E-4
8.940000E-8	5.549957E-4
8.945000E-8	3.528676E-4
8.950000E-8	1.233323E-4
8.955000E-8	-1.267584E-4
8.960000E-8	-3.066182E-4
8.965000E-8	-4.402283E-4
8.970000E-8	-5.138851E-4
8.975000E-8	-5.344405E-4
8.980000E-8	-4.881909E-4
8.985000E-8	-4.093952E-4
8.990000E-8	-3.168959E-4
8.995000E-8	-2.449520E-4
9.000000E-8	-1.147678E-4
9.005000E-8	-4.624976E-5
9.010000E-8	3.425788E-6
9.015000E-8	4.282364E-5
9.020000E-8	6.337904E-5
9.025000E-8	7.365674E-5
9.030000E-8	5.138839E-5
9.035000E-8	3.254594E-5
9.040000E-8	5.310134E-5
9.045000E-8	9.421214E-5
9.050000E-8	1.610172E-4
9.055000E-8	2.586553E-4
9.060000E-8	3.819877E-4
9.065000E-8	5.018943E-4
9.070000E-8	6.183749E-4
9.075000E-8	7.023094E-4
9.080000E-8	7.554109E-4
9.085000E-8	7.759663E-4
9.090000E-8	7.434202E-4
9.095000E-8	6.560598E-4
9.100000E-8	5.241626E-4
9.105000E-8	4.042561E-4
9.110000E-8	2.466647E-4
9.115000E-8	1.181934E-4
9.120000E-8	1.370349E-5
9.125000E-8	-4.624976E-5
9.130000E-8	-1.010642E-4
9.135000E-8	-1.181937E-4
9.140000E-8	-8.736056E-5
9.145000E-8	5.138738E-6
9.150000E-8	9.935099E-5
9.155000E-8	2.209704E-4
9.160000E-8	2.946273E-4
9.165000E-8	3.580064E-4
9.170000E-8	3.956914E-4
9.175000E-8	4.059691E-4
9.180000E-8	4.059691E-4
9.185000E-8	3.545805E-4
9.190000E-8	2.946273E-4
9.195000E-8	1.644431E-4
9.200000E-8	7.023084E-5
9.205000E-8	-1.118678E-10
9.210000E-8	-6.851912E-6
9.215000E-8	1.884234E-5
9.220000E-8	5.481429E-5
9.225000E-8	1.164805E-4
9.230000E-8	1.815726E-4
9.235000E-8	1.952762E-4
9.240000E-8	1.712949E-4
9.245000E-8	1.421747E-4
9.250000E-8	8.050854E-5
9.255000E-8	2.055529E-5
9.260000E-8	-7.194401E-5
9.265000E-8	-1.353232E-4
9.270000E-8	-2.603685E-4
9.275000E-8	-3.562937E-4
9.280000E-8	-3.819880E-4
9.285000E-8	-4.042563E-4
9.290000E-8	-3.751362E-4
9.295000E-8	-3.151829E-4
9.300000E-8	-2.124059E-4
9.305000E-8	-7.879581E-5
9.310000E-8	7.365674E-5
9.315000E-8	1.712949E-4
9.320000E-8	2.500906E-4
9.325000E-8	3.031920E-4
9.330000E-8	3.134697E-4
9.335000E-8	2.518035E-4
9.340000E-8	1.781467E-4
9.345000E-8	1.044898E-4
9.350000E-8	4.453659E-5
9.355000E-8	-2.569436E-5
9.360000E-8	-5.310156E-5
9.365000E-8	-5.652746E-5
9.370000E-8	-6.680516E-5
9.375000E-8	-2.055551E-5
9.380000E-8	7.023084E-5
9.385000E-8	1.456006E-4
9.390000E-8	2.637942E-4
9.395000E-8	3.460158E-4
9.400000E-8	4.093950E-4
9.405000E-8	4.316633E-4
9.410000E-8	4.607835E-4
9.415000E-8	4.830518E-4
9.420000E-8	4.967554E-4
9.425000E-8	4.727741E-4
9.430000E-8	4.282374E-4
9.435000E-8	4.076820E-4
9.440000E-8	3.785618E-4
9.445000E-8	3.186086E-4
9.450000E-8	2.569424E-4
9.455000E-8	1.867114E-4
9.460000E-8	6.851789E-5
9.465000E-8	-6.337926E-5
9.470000E-8	-1.541656E-4
9.475000E-8	-2.860628E-4
9.480000E-8	-3.768491E-4
9.485000E-8	-4.607837E-4
9.490000E-8	-5.584218E-4
9.495000E-8	-6.594859E-4
9.500000E-8	-7.314298E-4
9.505000E-8	-7.639758E-4
9.510000E-8	-8.016607E-4
9.515000E-8	-8.050866E-4
9.520000E-8	-7.913830E-4
9.525000E-8	-7.776794E-4
9.530000E-8	-7.280039E-4
9.535000E-8	-6.337916E-4
9.540000E-8	-5.275887E-4
9.545000E-8	-4.076822E-4
9.550000E-8	-2.740721E-4
9.555000E-8	-1.216196E-4
9.560000E-8	3.425889E-5
9.565000E-8	1.524524E-4
9.570000E-8	2.278222E-4
9.575000E-8	2.774978E-4
9.580000E-8	3.100438E-4
9.585000E-8	2.518035E-4
9.590000E-8	1.456006E-4
9.595000E-8	3.768479E-5
9.600000E-8	-9.078646E-5
9.605000E-8	-2.021282E-4
9.610000E-8	-2.980534E-4
9.615000E-8	-3.425901E-4
9.620000E-8	-3.854139E-4
9.625000E-8	-3.888398E-4
9.630000E-8	-3.545808E-4
9.635000E-8	-3.100441E-4
9.640000E-8	-2.398131E-4
9.645000E-8	-1.764340E-4
9.650000E-8	-1.661563E-4
9.655000E-8	-1.456009E-4
9.660000E-8	-1.712951E-4
9.665000E-8	-2.415261E-4
9.670000E-8	-3.580067E-4
9.675000E-8	-4.933297E-4
9.680000E-8	-6.269398E-4
9.685000E-8	-7.742535E-4
9.690000E-8	-8.941600E-4
9.695000E-8	-1.012354E-3
9.700000E-8	-1.123695E-3
9.705000E-8	-1.164806E-3
9.710000E-8	-1.193926E-3
9.715000E-8	-1.176797E-3
9.720000E-8	-1.152815E-3
9.725000E-8	-1.091149E-3
9.730000E-8	-1.007215E-3
9.735000E-8	-1.000363E-3
9.740000E-8	-9.489744E-4
9.745000E-8	-8.804564E-4
9.750000E-8	-8.136514E-4
9.755000E-8	-7.382816E-4
9.760000E-8	-6.594859E-4
9.765000E-8	-5.892549E-4
9.770000E-8	-5.275887E-4
9.775000E-8	-4.676355E-4
9.780000E-8	-4.093952E-4
9.785000E-8	-3.545808E-4
9.790000E-8	-3.734232E-4
9.795000E-8	-3.357383E-4
9.800000E-8	-3.511549E-4
9.805000E-8	-3.477290E-4
9.810000E-8	-3.802750E-4
9.815000E-8	-3.802750E-4
9.820000E-8	-3.974045E-4
9.825000E-8	-4.076822E-4
9.830000E-8	-3.631455E-4
9.835000E-8	-3.117570E-4
9.840000E-8	-2.398131E-4
9.845000E-8	-1.695822E-4
9.850000E-8	-1.113419E-4
9.855000E-8	-9.078646E-5
9.860000E-8	-6.337926E-5
9.865000E-8	-6.680516E-5
9.870000E-8	-1.181937E-4
9.875000E-8	-2.637944E-4
9.880000E-8	-4.111081E-4
9.885000E-8	-5.909679E-4
9.890000E-8	-8.102255E-4
9.895000E-8	-9.883723E-4
9.900000E-8	-1.127121E-3
9.905000E-8	-1.276148E-3
9.910000E-8	-1.339527E-3
9.915000E-8	-1.334388E-3
9.920000E-8	-1.281287E-3
9.925000E-8	-1.151103E-3
9.930000E-8	-1.046613E-3
9.935000E-8	-9.609651E-4
9.940000E-8	-8.753176E-4
9.945000E-8	-8.205032E-4
9.950000E-8	-7.845312E-4
9.955000E-8	-8.290679E-4
9.960000E-8	-8.616140E-4
9.965000E-8	-8.941600E-4
9.970000E-8	-9.815205E-4
9.975000E-8	-1.087723E-3
9.980000E-8	-1.113418E-3
9.985000E-8	-1.125408E-3
9.990000E-8	-1.142538E-3
9.995000E-8	-1.084297E-3
1.000000E-7	-9.883723E-4
1.000500E-7	-8.736046E-4
1.001000E-7	-7.245780E-4
1.001500E-7	-5.515700E-4
1.002000E-7	-4.179599E-4
1.002500E-7	-3.408772E-4
1.003000E-7	-3.014793E-4
1.003500E-7	-3.083311E-4
1.004000E-7	-3.871268E-4
1.004500E-7	-4.624966E-4
1.005000E-7	-5.772643E-4
1.005500E-7	-6.868931E-4
1.006000E-7	-7.930960E-4
1.006500E-7	-8.753176E-4
1.007000E-7	-9.746687E-4
1.007500E-7	-1.029483E-3
1.008000E-7	-9.866593E-4
1.008500E-7	-9.352708E-4
1.009000E-7	-8.393456E-4
1.009500E-7	-6.954578E-4
1.010000E-7	-5.686995E-4
1.010500E-7	-4.128211E-4
1.011000E-7	-2.586556E-4
1.011500E-7	-1.387491E-4
1.012000E-7	-7.023106E-5
1.012500E-7	-5.138962E-6
1.013000E-7	3.425788E-6
1.013500E-7	3.425788E-6
1.014000E-7	-5.652746E-5
1.014500E-7	-1.199066E-4
1.015000E-7	-2.055541E-4
1.015500E-7	-2.483779E-4
1.016000E-7	-2.809239E-4
1.016500E-7	-3.460160E-4
1.017000E-7	-3.991175E-4
1.017500E-7	-4.539319E-4
1.018000E-7	-4.916168E-4
1.018500E-7	-5.464312E-4
1.019000E-7	-5.635607E-4
1.019500E-7	-5.875420E-4
1.020000E-7	-5.995326E-4
1.020500E-7	-6.098103E-4
1.021000E-7	-6.115233E-4
1.021500E-7	-6.012456E-4
1.022000E-7	-5.738384E-4
1.022500E-7	-5.481441E-4
1.023000E-7	-5.190240E-4
1.023500E-7	-4.796261E-4
1.024000E-7	-4.076822E-4
1.024500E-7	-3.580067E-4
1.025000E-7	-3.391642E-4
1.025500E-7	-3.477290E-4
1.026000E-7	-3.819880E-4
1.026500E-7	-4.350894E-4
1.027000E-7	-4.899038E-4
1.027500E-7	-5.789772E-4
1.028000E-7	-6.783283E-4
1.028500E-7	-7.588370E-4
1.029000E-7	-8.479104E-4
1.029500E-7	-8.890212E-4
1.030000E-7	-8.650399E-4
1.030500E-7	-8.085125E-4
1.031000E-7	-7.417075E-4
1.031500E-7	-6.269398E-4
1.032000E-7	-4.727743E-4
1.032500E-7	-3.220347E-4
1.033000E-7	-1.695822E-4
1.033500E-7	-3.254616E-5
1.034000E-7	3.597184E-5
1.034500E-7	7.708264E-5
1.035000E-7	9.421214E-5
1.035500E-7	4.111069E-5
1.036000E-7	-3.939796E-5
1.036500E-7	-7.194401E-5
1.037000E-7	-1.233325E-4
1.037500E-7	-1.815728E-4
1.038000E-7	-2.637944E-4
1.038500E-7	-3.083311E-4
1.039000E-7	-3.460160E-4
1.039500E-7	-4.230988E-4
1.040000E-7	-4.453671E-4
1.040500E-7	-4.624966E-4
1.041000E-7	-4.864779E-4
1.041500E-7	-4.984686E-4
1.042000E-7	-5.327276E-4
1.042500E-7	-5.772643E-4
1.043000E-7	-6.440693E-4
1.043500E-7	-7.143003E-4
1.044000E-7	-7.691147E-4
1.044500E-7	-7.571240E-4
1.045000E-7	-7.554111E-4
1.045500E-7	-7.365686E-4
1.046000E-7	-6.988837E-4
1.046500E-7	-6.389305E-4
1.047000E-7	-5.481441E-4
1.047500E-7	-4.196729E-4
1.048000E-7	-3.323124E-4
1.048500E-7	-2.312484E-4
1.049000E-7	-1.661563E-4
1.049500E-7	-1.027771E-4
1.050000E-7	-4.282386E-5
1.050500E-7	1.370349E-5
1.051000E-7	2.055529E-5
1.051500E-7	-1.370371E-5
1.052000E-7	-8.393466E-5
1.052500E-7	-2.089800E-4
1.053000E-7	-3.340254E-4
1.053500E-7	-4.333765E-4
1.054000E-7	-5.601348E-4
1.054500E-7	-6.132362E-4
1.055000E-7	-6.817542E-4
1.055500E-7	-7.382816E-4
1.056000E-7	-7.674017E-4
1.056500E-7	-7.502722E-4
1.057000E-7	-6.988837E-4
1.057500E-7	-6.611988E-4
1.058000E-7	-6.166621E-4
1.058500E-7	-5.721254E-4
1.059000E-7	-5.755513E-4
1.059500E-7	-6.200880E-4
1.060000E-7	-6.783283E-4
1.060500E-7	-6.903190E-4
1.061000E-7	-7.228650E-4
1.061500E-7	-7.639758E-4
1.062000E-7	-8.067996E-4
1.062500E-7	-8.633269E-4
1.063000E-7	-8.581881E-4
1.063500E-7	-8.701787E-4
1.064000E-7	-8.290679E-4
1.064500E-7	-6.800413E-4
1.065000E-7	-5.464312E-4
1.065500E-7	-4.316635E-4
1.066000E-7	-2.740721E-4
1.066500E-7	-1.233325E-4
1.067000E-7	1.027759E-5
1.067500E-7	9.763804E-5
1.068000E-7	1.473136E-4
1.068500E-7	1.130546E-4
1.069000E-7	4.796249E-5
1.069500E-7	-3.768501E-5
1.070000E-7	-1.438879E-4
1.070500E-7	-2.963405E-4
1.071000E-7	-4.933297E-4
1.071500E-7	-6.474952E-4
1.072000E-7	-7.930960E-4
1.072500E-7	-9.061507E-4
1.073000E-7	-9.917982E-4
1.073500E-7	-1.063742E-3
1.074000E-7	-1.056890E-3
1.074500E-7	-1.000363E-3
1.075000E-7	-9.147154E-4
1.075500E-7	-8.033737E-4
1.076000E-7	-6.731895E-4
1.076500E-7	-5.601348E-4
1.077000E-7	-4.350894E-4
1.077500E-7	-3.357383E-4
1.078000E-7	-2.586556E-4
1.078500E-7	-2.398131E-4
1.079000E-7	-2.723592E-4
1.079500E-7	-3.168959E-4
1.080000E-7	-3.854139E-4
1.080500E-7	-4.830520E-4
1.081000E-7	-5.943938E-4
1.081500E-7	-6.817542E-4
1.082000E-7	-7.297168E-4
1.082500E-7	-7.331427E-4
1.083000E-7	-7.297168E-4
1.083500E-7	-6.920319E-4
1.084000E-7	-6.543470E-4
1.084500E-7	-5.961067E-4
1.085000E-7	-5.344405E-4
1.085500E-7	-4.556448E-4
1.086000E-7	-3.905527E-4
1.086500E-7	-3.562937E-4
1.087000E-7	-3.168959E-4
1.087500E-7	-2.997664E-4
1.088000E-7	-2.774980E-4
1.088500E-7	-2.620815E-4
1.089000E-7	-3.100441E-4
1.089500E-7	-3.408772E-4
1.090000E-7	-3.905527E-4
1.090500E-7	-4.008304E-4
1.091000E-7	-4.076822E-4
1.091500E-7	-4.436542E-4
1.092000E-7	-4.607837E-4
1.092500E-7	-4.950427E-4
1.093000E-7	-5.430053E-4
1.093500E-7	-6.046715E-4
1.094000E-7	-6.080974E-4
1.094500E-7	-5.824031E-4
1.095000E-7	-5.155981E-4
1.095500E-7	-4.316635E-4
1.096000E-7	-3.340254E-4
1.096500E-7	-2.449520E-4
1.097000E-7	-1.712951E-4
1.097500E-7	-1.318973E-4
1.098000E-7	-1.541656E-4
1.098500E-7	-1.627304E-4
1.099000E-7	-1.935635E-4
1.099500E-7	-2.603685E-4
1.100000E-7	-3.151829E-4
1.100500E-7	-3.631455E-4
1.101000E-7	-4.385153E-4
1.101500E-7	-4.796261E-4
1.102000E-7	-4.813391E-4
1.102500E-7	-4.967556E-4
1.103000E-7	-4.864779E-4
1.103500E-7	-4.590707E-4
1.104000E-7	-4.573578E-4
1.104500E-7	-4.333765E-4
1.105000E-7	-3.888398E-4
1.105500E-7	-3.922657E-4
1.106000E-7	-3.357383E-4
1.106500E-7	-2.689333E-4
1.107000E-7	-2.792110E-4
1.107500E-7	-3.049052E-4
1.108000E-7	-3.323124E-4
1.108500E-7	-3.391642E-4
1.109000E-7	-3.905527E-4
1.109500E-7	-4.642096E-4
1.110000E-7	-5.515700E-4
1.110500E-7	-6.286528E-4
1.111000E-7	-6.663377E-4
1.111500E-7	-7.177262E-4
1.112000E-7	-7.896701E-4
1.112500E-7	-8.050866E-4
1.113000E-7	-8.290679E-4
1.113500E-7	-8.324938E-4
1.114000E-7	-8.119384E-4
1.114500E-7	-7.502722E-4
1.115000E-7	-7.074485E-4
1.115500E-7	-6.903190E-4
1.116000E-7	-6.663377E-4
1.116500E-7	-6.783283E-4
1.117000E-7	-6.903190E-4
1.117500E-7	-7.605499E-4
1.118000E-7	-8.170773E-4
1.118500E-7	-8.530492E-4
1.119000E-7	-8.975859E-4
1.119500E-7	-9.267061E-4
1.120000E-7	-9.592521E-4
1.120500E-7	-9.386967E-4
1.121000E-7	-8.855953E-4
1.121500E-7	-8.205032E-4
1.122000E-7	-7.023096E-4
1.122500E-7	-6.115233E-4
1.123000E-7	-5.053204E-4
1.123500E-7	-4.556448E-4
1.124000E-7	-3.854139E-4
1.124500E-7	-3.323124E-4
1.125000E-7	-2.826369E-4
1.125500E-7	-2.689333E-4
1.126000E-7	-3.151829E-4
1.126500E-7	-3.768491E-4
1.127000E-7	-4.522189E-4
1.127500E-7	-5.532830E-4
1.128000E-7	-6.663377E-4
1.128500E-7	-7.485593E-4
1.129000E-7	-8.393456E-4
1.129500E-7	-9.095766E-4
1.130000E-7	-9.626780E-4
1.130500E-7	-9.695298E-4
1.131000E-7	-9.284190E-4
1.131500E-7	-8.513363E-4
1.132000E-7	-7.211521E-4
1.132500E-7	-5.721254E-4
1.133000E-7	-4.179599E-4
1.133500E-7	-3.168959E-4
1.134000E-7	-2.381002E-4
1.134500E-7	-1.627304E-4
1.135000E-7	-1.336102E-4
1.135500E-7	-1.798599E-4
1.136000E-7	-2.620815E-4
1.136500E-7	-3.956916E-4
1.137000E-7	-5.138851E-4
1.137500E-7	-6.320787E-4
1.138000E-7	-7.468463E-4
1.138500E-7	-8.427715E-4
1.139000E-7	-9.010118E-4
1.139500E-7	-9.284190E-4
1.140000E-7	-8.599010E-4
1.140500E-7	-7.417075E-4
1.141000E-7	-5.978197E-4
1.141500E-7	-4.350894E-4
1.142000E-7	-2.826369E-4
1.142500E-7	-1.062030E-4
1.143000E-7	6.680494E-5
1.143500E-7	1.370359E-4
1.144000E-7	1.644431E-4
1.144500E-7	2.106927E-4
1.145000E-7	2.055539E-4
1.145500E-7	1.849985E-4
1.146000E-7	9.935099E-5
1.146500E-7	4.453659E-5
1.147000E-7	-6.851912E-6
1.147500E-7	-4.967566E-5
1.148000E-7	-9.249941E-5
1.148500E-7	-7.708286E-5
1.149000E-7	-6.680516E-5
1.149500E-7	-6.680516E-5
1.150000E-7	-4.796271E-5
1.150500E-7	-3.939796E-5
1.151000E-7	-5.481451E-5
1.151500E-7	-6.509221E-5
1.152000E-7	-1.062030E-4
1.152500E-7	-1.490268E-4
1.153000E-7	-1.815728E-4
1.153500E-7	-2.586556E-4
1.154000E-7	-3.117570E-4
1.154500E-7	-3.802750E-4
1.155000E-7	-4.162470E-4
1.155500E-7	-4.385153E-4
1.156000E-7	-4.556448E-4
1.156500E-7	-4.419412E-4
1.157000E-7	-4.042563E-4
1.157500E-7	-3.614326E-4
1.158000E-7	-3.220347E-4
1.158500E-7	-2.723592E-4
1.159000E-7	-2.363872E-4
1.159500E-7	-2.192577E-4
1.160000E-7	-2.415261E-4
1.160500E-7	-2.603685E-4
1.161000E-7	-2.620815E-4
1.161500E-7	-2.946275E-4
1.162000E-7	-3.648585E-4
1.162500E-7	-4.196729E-4
1.163000E-7	-4.590707E-4
1.163500E-7	-5.378664E-4
1.164000E-7	-5.978197E-4
1.164500E-7	-6.440693E-4
1.165000E-7	-6.903190E-4
1.165500E-7	-7.297168E-4
1.166000E-7	-7.262909E-4
1.166500E-7	-6.851801E-4
1.167000E-7	-6.423564E-4
1.167500E-7	-6.183751E-4
1.168000E-7	-5.926808E-4
1.168500E-7	-5.892549E-4
1.169000E-7	-5.926808E-4
1.169500E-7	-6.115233E-4
1.170000E-7	-6.235139E-4
1.170500E-7	-6.629118E-4
1.171000E-7	-6.766154E-4
1.171500E-7	-7.057355E-4
1.172000E-7	-7.485593E-4
1.172500E-7	-7.536981E-4
1.173000E-7	-7.502722E-4
1.173500E-7	-7.691147E-4
1.174000E-7	-6.800413E-4
1.174500E-7	-5.943938E-4
1.175000E-7	-5.104592E-4
1.175500E-7	-4.042563E-4
1.176000E-7	-2.980534E-4
1.176500E-7	-1.867117E-4
1.177000E-7	-1.490268E-4
1.177500E-7	-1.216196E-4
1.178000E-7	-1.027771E-4
1.178500E-7	-1.456009E-4
1.179000E-7	-2.552297E-4
1.179500E-7	-3.768491E-4
1.180000E-7	-5.036074E-4
1.180500E-7	-6.680506E-4
1.181000E-7	-7.845312E-4
1.181500E-7	-8.718917E-4
1.182000E-7	-9.215672E-4
1.182500E-7	-8.838823E-4
1.183000E-7	-8.256420E-4
1.183500E-7	-7.262909E-4
1.184000E-7	-6.132362E-4
1.184500E-7	-5.070333E-4
1.185000E-7	-3.991175E-4
1.185500E-7	-3.340254E-4
1.186000E-7	-3.357383E-4
1.186500E-7	-3.837009E-4
1.187000E-7	-4.350894E-4
1.187500E-7	-5.618477E-4
1.188000E-7	-6.663377E-4
1.188500E-7	-7.468463E-4
1.189000E-7	-8.599010E-4
1.189500E-7	-9.455485E-4
1.190000E-7	-9.729557E-4
1.190500E-7	-9.935111E-4
1.191000E-7	-9.284190E-4
1.191500E-7	-8.581881E-4
1.192000E-7	-7.451334E-4
1.192500E-7	-6.406434E-4
1.193000E-7	-5.498571E-4
1.193500E-7	-4.419412E-4
1.194000E-7	-4.008304E-4
1.194500E-7	-3.888398E-4
1.195000E-7	-4.505060E-4
1.195500E-7	-5.549959E-4
1.196000E-7	-7.023096E-4
1.196500E-7	-8.444845E-4
1.197000E-7	-9.695298E-4
1.197500E-7	-1.098001E-3
1.198000E-7	-1.216195E-3
1.198500E-7	-1.312120E-3
1.199000E-7	-1.325823E-3
1.199500E-7	-1.301842E-3
1.200000E-7	-1.243602E-3
1.200500E-7	-1.166519E-3
1.201000E-7	-1.043187E-3
1.201500E-7	-9.095766E-4
1.202000E-7	-7.999478E-4
1.202500E-7	-7.297168E-4
1.203000E-7	-6.646247E-4
1.203500E-7	-5.961067E-4
1.204000E-7	-5.584218E-4
1.204500E-7	-5.207369E-4
1.205000E-7	-4.368024E-4
1.205500E-7	-3.751362E-4
1.206000E-7	-3.117570E-4
1.206500E-7	-2.637944E-4
1.207000E-7	-2.363872E-4
1.207500E-7	-2.637944E-4
1.208000E-7	-2.500908E-4
1.208500E-7	-2.655074E-4
1.209000E-7	-3.014793E-4
1.209500E-7	-3.271736E-4
1.210000E-7	-3.545808E-4
1.210500E-7	-3.717103E-4
1.211000E-7	-3.631455E-4
1.211500E-7	-3.443031E-4
1.212000E-7	-3.168959E-4
1.212500E-7	-2.809239E-4
1.213000E-7	-2.158318E-4
1.213500E-7	-1.730081E-4
1.214000E-7	-1.575915E-4
1.214500E-7	-1.695822E-4
1.215000E-7	-2.295354E-4
1.215500E-7	-3.460160E-4
1.216000E-7	-4.659225E-4
1.216500E-7	-6.269398E-4
1.217000E-7	-8.016607E-4
1.217500E-7	-9.335579E-4
1.218000E-7	-1.038048E-3
1.218500E-7	-1.084297E-3
1.219000E-7	-1.106566E-3
1.219500E-7	-1.062029E-3
1.220000E-7	-9.215672E-4
1.220500E-7	-8.033737E-4
1.221000E-7	-6.731895E-4
1.221500E-7	-5.430053E-4
1.222000E-7	-4.659225E-4
1.222500E-7	-4.282376E-4
1.223000E-7	-3.922657E-4
1.223500E-7	-4.624966E-4
1.224000E-7	-5.207369E-4
1.224500E-7	-5.738384E-4
1.225000E-7	-6.235139E-4
1.225500E-7	-7.125873E-4
1.226000E-7	-7.554111E-4
1.226500E-7	-7.793924E-4
1.227000E-7	-8.136514E-4
1.227500E-7	-8.256420E-4
1.228000E-7	-7.913830E-4
1.228500E-7	-7.314298E-4
1.229000E-7	-6.868931E-4
1.229500E-7	-6.629118E-4
1.230000E-7	-6.440693E-4
1.230500E-7	-6.663377E-4
1.231000E-7	-6.783283E-4
1.231500E-7	-7.280039E-4
1.232000E-7	-7.862442E-4
1.232500E-7	-8.444845E-4
1.233000E-7	-8.496233E-4
1.233500E-7	-8.838823E-4
1.234000E-7	-8.975859E-4
1.234500E-7	-8.461974E-4
1.235000E-7	-7.965219E-4
1.235500E-7	-7.828183E-4
1.236000E-7	-7.160132E-4
1.236500E-7	-6.800413E-4
1.237000E-7	-6.440693E-4
1.237500E-7	-6.355046E-4
