grating_mod grating_value[um] SAW_freq[Hz] SAW_freq_error[Hz] A[Wm^-2] A_err[Wm^-2] alpha[m^2s^-1] alpha_err[m2s-1] beta[s^0.5] beta_err[s^0.5] B[Wm^-2] B_err[Wm^-2] theta theta_err tau[s] tau_err[s] C[Wm^-2] C_err[Wm^-2]
1 6.4703 4.5384396e+08 3654.2127 0.079137509 0.0017369664 2.2179843e-05 1.7359501e-07 2.8550002e-07 1.3128343e-06 0.018643541 0.00012900678 1.2829271 0.0044272312 2.7826945e-08 2.2776727e-10 0.0022607783 2.9333054e-05
1.01 6.535003 4.5384396e+08 3654.2126 0.079138753 0.0017369641 2.2625771e-05 1.77081e-07 2.8644654e-07 1.3127918e-06 0.01864355 0.0001290069 1.2829272 0.0044272331 2.7826935e-08 2.2776727e-10 0.0022607906 2.9333127e-05
1.02 6.599706 4.5384397e+08 3654.2143 0.079139916 0.0017369605 2.3076132e-05 1.8060159e-07 2.873314e-07 1.3127511e-06 0.018643559 0.00012900693 1.2829264 0.0044272314 2.7826928e-08 2.2776715e-10 0.0022608021 2.9333187e-05
1.03 6.664409 4.5384396e+08 3654.2143 0.079140998 0.0017369575 2.3530926e-05 1.8415697e-07 2.881539e-07 1.3127136e-06 0.018643567 0.00012900703 1.2829264 0.0044272332 2.782692e-08 2.2776714e-10 0.0022608128 2.9333267e-05
1.04 6.729112 4.5384396e+08 3654.2142 0.079142026 0.0017369544 2.3990155e-05 1.8774705e-07 2.889362e-07 1.3126777e-06 0.018643575 0.00012900712 1.2829264 0.0044272344 2.7826912e-08 2.2776714e-10 0.002260823 2.9333348e-05
1.05 6.793815 4.5384396e+08 3654.2141 0.079142965 0.0017369508 2.4453814e-05 1.9137183e-07 2.8965022e-07 1.3126446e-06 0.018643582 0.00012900721 1.2829265 0.0044272359 2.7826905e-08 2.2776713e-10 0.0022608322 2.9333434e-05
1.06 6.858518 4.5384396e+08 3654.214 0.079143976 0.0017369482 2.4921921e-05 1.9503127e-07 2.9041931e-07 1.3126096e-06 0.01864359 0.0001290073 1.2829265 0.0044272372 2.7826898e-08 2.2776713e-10 0.0022608422 2.9333506e-05
1.07 6.923221 4.5384396e+08 3654.2139 0.079145375 0.0017369496 2.5394507e-05 1.987253e-07 2.9148368e-07 1.3125642e-06 0.018643601 0.00012900743 1.2829266 0.0044272393 2.7826887e-08 2.2776713e-10 0.0022608561 2.9333523e-05
1.08 6.987924 4.5384396e+08 3654.2138 0.079147306 0.0017369562 2.587159e-05 2.0245388e-07 2.9295178e-07 1.3125043e-06 0.018643616 0.00012900762 1.2829266 0.0044272416 2.7826872e-08 2.2776712e-10 0.0022608754 2.9333468e-05
1.09 7.052627 4.5384396e+08 3654.2135 0.079149488 0.0017369655 2.6353144e-05 2.0621707e-07 2.9461066e-07 1.3124377e-06 0.018643632 0.00012900782 1.2829268 0.0044272446 2.7826856e-08 2.2776712e-10 0.0022608972 2.9333378e-05
1.1 7.11733 4.5384396e+08 3654.2132 0.079151613 0.0017369746 2.6839136e-05 2.1001496e-07 2.9622646e-07 1.3123729e-06 0.018643649 0.00012900803 1.2829269 0.0044272477 2.7826839e-08 2.2776712e-10 0.0022609184 2.9333291e-05
