grating_mod grating_value[um] SAW_freq[Hz] SAW_freq_error[Hz] A[Wm^-2] A_err[Wm^-2] alpha[m^2s^-1] alpha_err[m2s-1] beta[s^0.5] beta_err[s^0.5] B[Wm^-2] B_err[Wm^-2] theta theta_err tau[s] tau_err[s] C[Wm^-2] C_err[Wm^-2]
1 6.4429 4.1479729e+08 3572.582 0.059694108 0.025279657 9.3156205e-05 6.5952902e-06 2.999198e-05 4.6523936e-06 0.0027314068 6.2350769e-05 -1.1689431 0.014286644 4.3178184e-08 1.2035387e-09 0.0001193944 8.6520743e-06
1.01 6.507329 4.147973e+08 3572.5755 0.059679977 0.025279026 9.5028001e-05 6.7283865e-06 2.9988306e-05 4.6549632e-06 0.0027313929 6.2350545e-05 -1.168946 0.014286668 4.3178343e-08 1.2035458e-09 0.00011939766 8.6520797e-06
1.02 6.571758 4.1479731e+08 3572.5726 0.059665331 0.025278366 9.6918358e-05 6.8628465e-06 2.9984511e-05 4.6576219e-06 0.0027313782 6.2350312e-05 -1.1689476 0.014286694 4.3178513e-08 1.2035535e-09 0.00011940099 8.6520859e-06
1.03 6.636187 4.147973e+08 3572.5728 0.059650162 0.025277674 9.882727e-05 6.9986719e-06 2.9980593e-05 4.6603704e-06 0.0027313626 6.2350069e-05 -1.168948 0.014286719 4.3178692e-08 1.2035617e-09 0.00011940441 8.652093e-06
1.04 6.700616 4.147973e+08 3572.5759 0.059634466 0.025276947 0.00010075473 7.1358641e-06 2.9976554e-05 4.6632086e-06 0.0027313463 6.2349816e-05 -1.1689474 0.014286752 4.317888e-08 1.2035703e-09 0.00011940792 8.652101e-06
1.05 6.765045 4.1479729e+08 3572.5816 0.059618237 0.025276182 0.00010270073 7.2744249e-06 2.9972392e-05 4.6661372e-06 0.0027313292 6.2349555e-05 -1.1689459 0.014286786 4.3179078e-08 1.2035794e-09 0.0001194115 8.6521099e-06
1.06 6.829474 4.1479727e+08 3572.59 0.059601471 0.025275377 0.00010466527 7.4143557e-06 2.9968109e-05 4.669156e-06 0.0027313114 6.2349285e-05 -1.1689434 0.014286819 4.3179284e-08 1.2035889e-09 0.00011941515 8.6521197e-06
1.07 6.893903 4.1479725e+08 3572.6034 0.059584168 0.025274531 0.00010664833 7.5556581e-06 2.9963706e-05 4.6722644e-06 0.0027312926 6.2349004e-05 -1.168939 0.014286857 4.3179503e-08 1.2035991e-09 0.00011941887 8.6521309e-06
1.08 6.958332 4.1479721e+08 3572.6251 0.059566328 0.025273641 0.00010864991 7.6983336e-06 2.9959186e-05 4.6754613e-06 0.0027312724 6.2348711e-05 -1.1689317 0.014286899 4.3179738e-08 1.2036102e-09 0.00011942265 8.6521437e-06
1.09 7.022761 4.1479717e+08 3572.6487 0.05954794 0.025272703 0.00011067 7.8423837e-06 2.9954545e-05 4.6787482e-06 0.0027312515 6.234841e-05 -1.1689236 0.01428694 4.317998e-08 1.2036217e-09 0.0001194265 8.6521576e-06
1.1 7.08719 4.1479713e+08 3572.6737 0.059529002 0.025271715 0.00011270859 7.9878098e-06 2.9949785e-05 4.682125e-06 0.0027312301 6.2348101e-05 -1.1689151 0.014286986 4.318023e-08 1.2036336e-09 0.0001194304 8.6521725e-06
