grating_mod grating_value[um] SAW_freq[Hz] SAW_freq_error[Hz] A[Wm^-2] A_err[Wm^-2] alpha[m^2s^-1] alpha_err[m2s-1] beta[s^0.5] beta_err[s^0.5] B[Wm^-2] B_err[Wm^-2] theta theta_err tau[s] tau_err[s] C[Wm^-2] C_err[Wm^-2]
1.01 6.507329 4.1391774e+08 4970.7995 0.02768609 0.029967371 6.4711169e-05 8.4151388e-06 2.8295071e-05 2.4372113e-05 0.0029086732 8.6721584e-05 -1.5642169 0.01665025 3.8468745e-08 1.1610429e-09 1.2234248e-05 9.0885625e-06
1.02 6.571758 4.1391774e+08 4970.7989 0.027606349 0.029887202 6.594161e-05 8.574838e-06 2.8256171e-05 2.4434522e-05 0.0029086966 8.6721862e-05 -1.5642026 0.016650115 3.8468596e-08 1.1610313e-09 1.2179104e-05 9.0909145e-06
1.03 6.636187 4.1391774e+08 4970.798 0.027523585 0.029804725 6.7180645e-05 8.7357667e-06 2.8215377e-05 2.4500319e-05 0.0029087208 8.6722166e-05 -1.5641879 0.01664998 3.846844e-08 1.1610193e-09 1.2122782e-05 9.0933471e-06
1.04 6.700616 4.1391774e+08 4970.7969 0.02743782 0.029719932 6.8428114e-05 8.8979081e-06 2.8172682e-05 2.456951e-05 0.0029087459 8.6722496e-05 -1.5641729 0.016649836 3.8468276e-08 1.161007e-09 1.2065286e-05 9.0958616e-06
1.05 6.765045 4.1391774e+08 4970.7955 0.026353117 0.032339997 7.1690933e-05 9.6551483e-06 2.5045027e-05 3.111316e-05 0.0029106507 8.6802394e-05 -1.5680454 0.016655053 3.8417102e-08 1.1592787e-09 1.5242284e-05 9.0192331e-06
1.06 6.829474 4.1391775e+08 4970.7897 0.026320136 0.032323964 7.305151e-05 9.8414151e-06 2.5018617e-05 3.1172233e-05 0.00291065 8.6802328e-05 -1.5680465 0.016655033 3.8417111e-08 1.1592785e-09 1.523742e-05 9.0196408e-06
1.07 6.893903 4.1391775e+08 4970.7794 0.026286051 0.032307273 7.4424163e-05 1.0029509e-05 2.4991254e-05 3.1233396e-05 0.0029106496 8.6802265e-05 -1.5680479 0.016655014 3.8417119e-08 1.1592782e-09 1.5232246e-05 9.0200655e-06
1.08 6.958332 4.1391775e+08 4970.7669 0.026250878 0.032289921 7.5808855e-05 1.0219427e-05 2.4962941e-05 3.1296634e-05 0.0029106493 8.6802203e-05 -1.5680495 0.016654998 3.8417124e-08 1.1592777e-09 1.5226755e-05 9.0205075e-06
1.09 7.022761 4.1391776e+08 4970.7524 0.026214611 0.032271899 7.7205543e-05 1.0411169e-05 2.4933667e-05 3.1361974e-05 0.0029106491 8.6802142e-05 -1.5680512 0.016654976 3.8417129e-08 1.1592772e-09 1.5220939e-05 9.0209669e-06
1.1 7.08719 4.1391776e+08 4970.7358 0.026177273 0.032253207 7.8614192e-05 1.0604733e-05 2.4903438e-05 3.1429394e-05 0.0029106491 8.6802082e-05 -1.568053 0.016654961 3.8417132e-08 1.1592765e-09 1.5214794e-05 9.0214438e-06
