grating_mod grating_value[um] SAW_freq[Hz] SAW_freq_error[Hz] A[Wm^-2] A_err[Wm^-2] alpha[m^2s^-1] alpha_err[m2s-1] beta[s^0.5] beta_err[s^0.5] B[Wm^-2] B_err[Wm^-2] theta theta_err tau[s] tau_err[s] C[Wm^-2] C_err[Wm^-2]
1 6.4703 3.9616427e+08 2423.5025 0.039345828 8.8638315e-05 1.0789582e-05 8.9221811e-08 7.1543841e-09 NaN 0.0083916432 8.6123323e-05 -3.0926336 0.006595672 4.3935207e-08 5.7058824e-10 0.00013850455 5.3418124e-05
1.01 6.535003 3.9616427e+08 2423.502 0.039335533 8.9496109e-05 1.1000577e-05 9.194689e-08 6.8979017e-09 NaN 0.0082823492 8.6314712e-05 -3.0927532 0.0066988515 4.4429123e-08 5.8701168e-10 0.0001350888 5.4005417e-05
1.02 6.599706 3.9616427e+08 2423.5015 0.039128121 7.4380962e-05 1.1051845e-05 7.8973067e-08 3.4759504e-09 NaN 0.01205216 9.1532269e-05 -3.1087558 0.0048289336 3.2829708e-08 3.0049142e-10 5.8948045e-05 4.6502703e-05
1.03 6.664409 3.9616427e+08 2423.5011 0.039134621 7.4364592e-05 1.1276174e-05 8.0473814e-08 3.2366405e-09 NaN 0.011816733 9.0615475e-05 -3.1051321 0.0048789025 3.3209557e-08 3.0754549e-10 6.2171856e-05 4.6430467e-05
1.04 6.729112 3.9616427e+08 2423.5006 0.039135116 7.4365294e-05 1.1496621e-05 8.2042488e-08 3.2894218e-09 NaN 0.011804421 9.0555696e-05 -3.1050435 0.004880966 3.3236193e-08 3.0795314e-10 6.2362212e-05 4.6428189e-05
1.05 6.793815 3.9616427e+08 2423.5002 0.039135604 7.4366138e-05 1.1719207e-05 8.3626459e-08 3.3283694e-09 NaN 0.011792372 9.0496009e-05 -3.1049579 0.0048829295 3.3262921e-08 3.0835571e-10 6.255111e-05 4.6426004e-05
1.06 6.858518 3.9616427e+08 2423.4997 0.039127726 7.4379195e-05 1.1935622e-05 8.5289342e-08 2.8337344e-09 NaN 0.012039874 9.1607856e-05 -3.108298 0.004837669 3.2797288e-08 3.0069811e-10 5.8972495e-05 4.6507705e-05
1.07 6.923221 3.9616428e+08 2423.4992 0.039127744 7.4377871e-05 1.216189e-05 8.6904937e-08 2.8552446e-09 NaN 0.012040452 9.1599057e-05 -3.1083385 0.0048369942 3.2800901e-08 3.0069364e-10 5.8973124e-05 4.6508102e-05
1.08 6.987924 3.9616428e+08 2423.4987 0.039127762 7.4376588e-05 1.2390282e-05 8.853571e-08 2.8744559e-09 NaN 0.012041029 9.1590328e-05 -3.1083787 0.0048363228 3.2804495e-08 3.006892e-10 5.8973647e-05 4.6508493e-05
1.09 7.052627 3.9616428e+08 2423.4983 0.039127778 7.4375342e-05 1.2620799e-05 9.0181657e-08 2.8923277e-09 NaN 0.012041608 9.1581621e-05 -3.1084189 0.0048356523 3.280809e-08 3.0068481e-10 5.8974118e-05 4.6508875e-05
1.1 7.11733 3.9616428e+08 2423.4978 0.039132814 7.4302391e-05 1.2858869e-05 9.1721929e-08 3.8624582e-09 NaN 0.011838202 9.0042892e-05 -3.1055886 0.0048408794 3.3447293e-08 3.0761186e-10 6.1406376e-05 4.641815e-05
