Study Name	Fe_single_crystal
Sample Name	2019-08-23
Run Name	2ndIrr10degSpot07
Operator	Angus Wylie
Date	8/23/2019
Time	16:00
Sign	FIX
Grating Spacing	06.40um
Channel	3
Number Traces	10000
Files in Batch	1
Batch Number	1
dt	50.000001E-12
time stamp (ms)	16:02:18
	
Time	Amplitude
3.695000E-8	9.006691E-3
3.700000E-8	8.578454E-3
3.705000E-8	8.184475E-3
3.710000E-8	7.826469E-3
3.715000E-8	7.512999E-3
3.720000E-8	7.271473E-3
3.725000E-8	7.103604E-3
3.730000E-8	7.019669E-3
3.735000E-8	7.033373E-3
3.740000E-8	7.132724E-3
3.745000E-8	7.309158E-3
3.750000E-8	7.581517E-3
3.755000E-8	7.949801E-3
3.760000E-8	8.388316E-3
3.765000E-8	8.885072E-3
3.770000E-8	9.428077E-3
3.775000E-8	9.983073E-3
3.780000E-8	1.053122E-2
3.785000E-8	1.106908E-2
3.790000E-8	1.156926E-2
3.795000E-8	1.201463E-2
3.800000E-8	1.240518E-2
3.805000E-8	1.272379E-2
3.810000E-8	1.296189E-2
3.815000E-8	1.313319E-2
3.820000E-8	1.323939E-2
3.825000E-8	1.328564E-2
3.830000E-8	1.328564E-2
3.835000E-8	1.324796E-2
3.840000E-8	1.318115E-2
3.845000E-8	1.308523E-2
3.850000E-8	1.294819E-2
3.855000E-8	1.277518E-2
3.860000E-8	1.257305E-2
3.865000E-8	1.231268E-2
3.870000E-8	1.196838E-2
3.875000E-8	1.155214E-2
3.880000E-8	1.107251E-2
3.885000E-8	1.053122E-2
3.890000E-8	9.941962E-3
3.895000E-8	9.327013E-3
3.900000E-8	8.717203E-3
3.905000E-8	8.139939E-3
3.910000E-8	7.619202E-3
3.915000E-8	7.166983E-3
3.920000E-8	6.790134E-3
3.925000E-8	6.502358E-3
3.930000E-8	6.310508E-3
3.935000E-8	6.221435E-3
3.940000E-8	6.212870E-3
3.945000E-8	6.267684E-3
3.950000E-8	6.394443E-3
3.955000E-8	6.591432E-3
3.960000E-8	6.831245E-3
3.965000E-8	7.112169E-3
3.970000E-8	7.446194E-3
3.975000E-8	7.824756E-3
3.980000E-8	8.237577E-3
3.985000E-8	8.681231E-3
3.990000E-8	9.145440E-3
3.995000E-8	9.616502E-3
4.000000E-8	1.010127E-2
4.005000E-8	1.059117E-2
4.010000E-8	1.105024E-2
4.015000E-8	1.147505E-2
4.020000E-8	1.186561E-2
4.025000E-8	1.221676E-2
4.030000E-8	1.251995E-2
4.035000E-8	1.275976E-2
4.040000E-8	1.294134E-2
4.045000E-8	1.307666E-2
4.050000E-8	1.316402E-2
4.055000E-8	1.318629E-2
4.060000E-8	1.313661E-2
4.065000E-8	1.304240E-2
4.070000E-8	1.288824E-2
4.075000E-8	1.265356E-2
4.080000E-8	1.234181E-2
4.085000E-8	1.197866E-2
4.090000E-8	1.156070E-2
